code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,11-Apr-2002,31-Jan-2020,2647.22837291431,0.803125876023772,12.3457234812877
AUDUSD,15-Apr-2002,31-Jan-2020,117.714722010305,0.11346740289622,11.6025436224005
EURUSD,15-Apr-2002,31-Jan-2020,162.476306993398,0.261202971817041,11.4919574895534
GBPUSD,15-Apr-2002,31-Jan-2020,83.393608685573,-0.122733456195388,9.89767603924911
NZDUSD,15-Apr-2002,31-Jan-2020,98.440440008152,0.186163545010709,12.9106595624168
USDCAD,15-Apr-2002,31-Jan-2020,149.683751579571,0.00307104063517037,10.7155873321625
USDCHF,15-Apr-2002,31-Jan-2020,226.793015164357,-0.0736720074633199,10.6771880433883
USDJPY,15-Apr-2002,31-Jan-2020,9679.14705201686,-0.0255111418755769,10.4193665505099
USDNOK,15-Apr-2002,31-Jan-2020,847.059774264016,0.162053851500048,11.7249477755829
USDSEK,15-Apr-2002,31-Jan-2020,1235.82924013869,0.129175894083875,11.1091867882839
USDBRL,12-Apr-2002,31-Jan-2020,639.405893721779,0.286335395774228,11.4367265004509
USDCLP,12-Apr-2002,31-Jan-2020,262433.43660128,0.379942390701373,11.3448098510747
USDCOP,11-Apr-2002,31-Jan-2020,1527347.9164422,0.387465683355229,12.4522839876
USDCZK,12-Apr-2002,31-Jan-2020,5111.70565556372,0.283772962347688,12.0437642127475
USDHUF,12-Apr-2002,31-Jan-2020,20337.3700721931,0.00565092560287061,11.2707107572161
USDILS,11-Apr-2002,31-Jan-2020,585.7057219298,0.326944492923049,13.3428979965619
USDINR,15-Apr-2002,31-Jan-2020,16699.0837712219,0.368851678800177,14.9771120329943
USDKRW,11-Apr-2002,31-Jan-2020,274838.107804242,0.22276663666111,10.8292016078972
USDMXN,12-Apr-2002,31-Jan-2020,1206.82394750303,0.151905066286561,11.7796648709423
USDMYR,15-Apr-2002,31-Jan-2020,654.118899021301,0.648513912665389,11.8491109159534
USDPHP,12-Apr-2002,31-Jan-2020,4638.02295929188,0.100515139208696,15.159719058692
USDPLN,15-Apr-2002,31-Jan-2020,451.912932657541,0.122288625878371,11.2720825682264
USDRON,12-Apr-2002,31-Jan-2020,313.624481809285,0.0809174820501702,12.8301610936702
USDSGD,15-Apr-2002,31-Jan-2020,236.444874182883,0.409894729964032,13.7109955797815
USDTHB,12-Apr-2002,31-Jan-2020,32088.6134535878,0.832001267286731,18.4228622436924
USDTRY,12-Apr-2002,31-Jan-2020,203.982644749148,0.280436782226056,11.9353609739802
USDTWD,19-Apr-2002,31-Jan-2020,11498.0958588097,0.584955534983651,17.0455603212718
USDZAR,12-Apr-2002,31-Jan-2020,863.175109939987,-0.137424077488249,11.0823962184677
