code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,11-Apr-2002,31-Jan-2020,2846.83865664211,0.730259323891543,16.3281224152941
AUDUSD,15-Apr-2002,31-Jan-2020,136.525373172962,0.222654532257488,15.2967061356297
EURUSD,15-Apr-2002,31-Jan-2020,177.645840789384,0.20545182090736,14.9049269810057
GBPUSD,15-Apr-2002,31-Jan-2020,94.9707004986075,-0.0745163005357119,13.2203878567348
NZDUSD,15-Apr-2002,31-Jan-2020,128.524379002782,0.208060839051235,16.1371087247632
USDCAD,15-Apr-2002,31-Jan-2020,182.6499198294,0.0072995965512165,14.5367155439827
USDCHF,15-Apr-2002,31-Jan-2020,233.477010321292,-0.0988226063062416,13.7004812258596
USDJPY,15-Apr-2002,31-Jan-2020,14918.2688377708,0.140377118468742,13.4995806757386
USDNOK,15-Apr-2002,31-Jan-2020,1299.08159580475,0.262237048196576,15.5005992388734
USDSEK,15-Apr-2002,31-Jan-2020,1333.6436236009,0.105223683010458,14.654275201796
USDBRL,12-Apr-2002,31-Jan-2020,761.785759203772,0.313690493942278,15.8433626167575
USDCLP,12-Apr-2002,31-Jan-2020,255893.794781615,0.336384618363217,15.2725734011358
USDCOP,11-Apr-2002,31-Jan-2020,1273268.72561916,0.330061107232044,17.6550904292211
USDCZK,12-Apr-2002,31-Jan-2020,4355.3446806245,0.163005441870959,16.2585311098703
USDHUF,12-Apr-2002,31-Jan-2020,21319.2733112386,-0.0221822380251208,14.3676633680619
USDILS,11-Apr-2002,31-Jan-2020,651.716977723325,0.307982556852717,17.1099520501028
USDINR,15-Apr-2002,31-Jan-2020,28518.0402208231,0.307163778832422,19.6182921178509
USDKRW,11-Apr-2002,31-Jan-2020,315307.048590709,0.169186044676485,14.9596434373688
USDMXN,12-Apr-2002,31-Jan-2020,1136.50530462699,0.0704878441128029,14.8027424207695
USDMYR,15-Apr-2002,31-Jan-2020,1158.98317497033,0.784759515068052,16.858664878505
USDPHP,12-Apr-2002,31-Jan-2020,4287.42225729376,0.0584132625027444,19.0181977744716
USDPLN,15-Apr-2002,31-Jan-2020,463.37167186169,0.0829460832559922,15.1935787359196
USDRON,12-Apr-2002,31-Jan-2020,343.292742676471,0.0957599474905904,16.4450302937106
USDSGD,15-Apr-2002,31-Jan-2020,252.183546740688,0.347981928321059,17.8504979602175
USDTHB,12-Apr-2002,31-Jan-2020,24608.8004396803,0.686698987983471,25.3773479547901
USDTRY,12-Apr-2002,31-Jan-2020,197.803548128453,0.236825932654615,15.5891364637233
USDTWD,19-Apr-2002,31-Jan-2020,17890.3782622235,0.627653166082578,23.1912326096228
USDZAR,12-Apr-2002,31-Jan-2020,986.949104371983,-0.11496597589977,13.9969860064586
