code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,11-Apr-2002,31-Jan-2020,5066.89897560813,0.950190790456455,16.5617917027341
AUDUSD,15-Apr-2002,31-Jan-2020,128.606208578127,0.207873358128935,15.4373974898183
EURUSD,15-Apr-2002,31-Jan-2020,164.206480072839,0.184755668422254,14.7344895362979
GBPUSD,15-Apr-2002,31-Jan-2020,96.8741348788838,-0.0545607400435492,13.3143743736313
NZDUSD,15-Apr-2002,31-Jan-2020,139.177868229893,0.243806322992013,16.196512378902
USDCAD,15-Apr-2002,31-Jan-2020,185.934766879669,0.022591005902194,14.7656516572771
USDCHF,15-Apr-2002,31-Jan-2020,245.540260055211,-0.0958112402395325,13.831996903286
USDJPY,15-Apr-2002,31-Jan-2020,13849.9079187515,0.0990730053221272,13.4636021015687
USDNOK,15-Apr-2002,31-Jan-2020,1340.30645705617,0.300985109692126,15.6475492231932
USDSEK,15-Apr-2002,31-Jan-2020,1324.58759545451,0.115800917983823,14.7512539684702
USDBRL,12-Apr-2002,31-Jan-2020,756.614917185719,0.321465943986036,15.9293656029723
USDCLP,12-Apr-2002,31-Jan-2020,271865.361467021,0.338043457654447,15.3706955084187
USDCOP,11-Apr-2002,31-Jan-2020,1548076.43088008,0.357187062807824,17.5324565919408
USDCZK,12-Apr-2002,31-Jan-2020,4541.34856144042,0.228511059601596,16.4339612486545
USDHUF,12-Apr-2002,31-Jan-2020,22970.0795356368,0.023182489521481,14.7289238878118
USDILS,11-Apr-2002,31-Jan-2020,662.593845613227,0.296498128244988,17.2648537598032
USDINR,15-Apr-2002,31-Jan-2020,27959.2157336446,0.313065341500336,19.6447764811554
USDKRW,11-Apr-2002,31-Jan-2020,284034.903919836,0.173064653204979,15.0986254642629
USDMXN,12-Apr-2002,31-Jan-2020,1142.32823226001,0.0924096377472842,15.0022191392696
USDMYR,15-Apr-2002,31-Jan-2020,14353.2520074635,0.783033572799869,19.3068794078576
USDPHP,12-Apr-2002,31-Jan-2020,4193.10835795354,0.0581388968665966,19.0946144405669
USDPLN,15-Apr-2002,31-Jan-2020,456.279228149819,0.100813179896102,15.3892591503371
USDRON,12-Apr-2002,31-Jan-2020,359.071403021076,0.127292589363448,17.0694238286783
USDSGD,15-Apr-2002,31-Jan-2020,248.5990539388,0.348301757522733,17.6250136416902
USDTHB,12-Apr-2002,31-Jan-2020,21364.6933424945,0.675343182394589,25.4905740657552
USDTRY,12-Apr-2002,31-Jan-2020,214.930087648208,0.257560288942947,15.9257260011204
USDTWD,19-Apr-2002,31-Jan-2020,18245.5615507425,0.677324896548561,23.9176297010527
USDZAR,12-Apr-2002,31-Jan-2020,1017.23888751267,-0.102824895628797,14.2005504200282
