code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,11-Apr-2002,31-Jan-2020,2947.56988303937,0.737182527586902,16.4586134755851
AUDUSD,15-Apr-2002,31-Jan-2020,132.683695977285,0.211107516608836,15.2676483532799
EURUSD,15-Apr-2002,31-Jan-2020,174.532154732099,0.20914397174095,15.1265137757911
GBPUSD,15-Apr-2002,31-Jan-2020,88.5541465837029,-0.147919171151701,13.1277941559504
NZDUSD,15-Apr-2002,31-Jan-2020,139.461182493944,0.21752557292639,16.4873113794838
USDCAD,15-Apr-2002,31-Jan-2020,193.932877134549,0.0199267469757051,14.7877477203895
USDCHF,15-Apr-2002,31-Jan-2020,216.493615770582,-0.104855680878133,14.236064959985
USDJPY,15-Apr-2002,31-Jan-2020,15247.6808963808,0.139066090026319,13.5671268778958
USDNOK,15-Apr-2002,31-Jan-2020,1274.80708424183,0.244505918304912,15.5105140003199
USDSEK,15-Apr-2002,31-Jan-2020,1441.09378188029,0.133468000880742,14.8752088079981
USDBRL,12-Apr-2002,31-Jan-2020,876.269853968093,0.294286433239148,16.0794391428747
USDCLP,12-Apr-2002,31-Jan-2020,272155.527289744,0.309478043241495,15.0400184060674
USDCOP,11-Apr-2002,31-Jan-2020,1387098.88956123,0.343544377746235,17.5312389756764
USDCZK,12-Apr-2002,31-Jan-2020,4527.48921798693,0.170997343244242,16.5823667922497
USDHUF,12-Apr-2002,31-Jan-2020,20440.8585677672,-0.123040708937049,13.9001545570884
USDILS,11-Apr-2002,31-Jan-2020,682.050613636854,0.36205254383448,18.2655113024758
USDINR,15-Apr-2002,31-Jan-2020,29793.9131754516,0.296734669114227,19.2521044133477
USDKRW,11-Apr-2002,31-Jan-2020,314027.987810699,0.173866821688834,15.097524219591
USDMXN,12-Apr-2002,31-Jan-2020,1196.39541590538,0.0877810598720141,15.0124331449353
USDMYR,15-Apr-2002,31-Jan-2020,1045.49669914502,0.754111433640989,16.4076818607084
USDPHP,12-Apr-2002,31-Jan-2020,4201.07680182094,0.0145550606265632,18.877032739111
USDPLN,15-Apr-2002,31-Jan-2020,498.367642831702,0.0978988386213951,15.4058897860637
USDRON,12-Apr-2002,31-Jan-2020,344.250502747604,0.0961027442279404,16.5297739504844
USDSGD,15-Apr-2002,31-Jan-2020,252.982087264848,0.333604901835174,17.9605160947845
USDTHB,12-Apr-2002,31-Jan-2020,28296.37688436,0.696549906831868,26.1571582346609
USDTRY,12-Apr-2002,31-Jan-2020,232.179017923222,0.28127426682486,16.059866341372
USDTWD,19-Apr-2002,31-Jan-2020,17725.8106916378,0.62225321502245,23.0604888932381
USDZAR,12-Apr-2002,31-Jan-2020,1002.59817759504,-0.111309859220524,14.1774349549739
