code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,11-Apr-2002,31-Jan-2020,4122.96574529244,0.987452745834575,16.8090216669542
AUDUSD,15-Apr-2002,31-Jan-2020,122.270160665613,0.174886046677025,15.5301610200526
EURUSD,15-Apr-2002,31-Jan-2020,154.928982573015,0.21023179201986,14.9811082974759
GBPUSD,15-Apr-2002,31-Jan-2020,100.453496054599,-0.00958848078287094,13.6916904408831
NZDUSD,15-Apr-2002,31-Jan-2020,144.914060633519,0.269289361140069,16.4573726494883
USDCAD,15-Apr-2002,31-Jan-2020,177.636880281409,0.0182265396472931,14.6893433799785
USDCHF,15-Apr-2002,31-Jan-2020,252.734533863603,-0.0871716723345676,14.1644499461787
USDJPY,15-Apr-2002,31-Jan-2020,12528.65811915,0.0799843343775367,13.7800751082466
USDNOK,15-Apr-2002,31-Jan-2020,1237.47356657902,0.28296292287847,15.932908663661
USDSEK,15-Apr-2002,31-Jan-2020,1288.77278102235,0.121403256394256,14.671903647648
USDBRL,12-Apr-2002,31-Jan-2020,697.354786937556,0.317501333257418,16.2397463125127
USDCLP,12-Apr-2002,31-Jan-2020,238817.640819426,0.315648864363111,15.7246139935414
USDCOP,11-Apr-2002,31-Jan-2020,1307571.41921693,0.366415538598743,17.6049047596761
USDCZK,12-Apr-2002,31-Jan-2020,4622.03160067636,0.263034160844625,16.7286382325434
USDHUF,12-Apr-2002,31-Jan-2020,24176.3061090884,0.0674279966158365,15.454437838583
USDILS,11-Apr-2002,31-Jan-2020,598.665735834691,0.25863416763728,17.0843893727371
USDINR,15-Apr-2002,31-Jan-2020,25774.3832883166,0.292188223042829,19.5121382891154
USDKRW,11-Apr-2002,31-Jan-2020,281902.724133997,0.199619251007351,15.30128735939
USDMXN,12-Apr-2002,31-Jan-2020,1149.25876444171,0.11401602383049,15.4149632196178
USDMYR,15-Apr-2002,31-Jan-2020,10509.1754728736,0.838196256439781,19.9990833956688
USDPHP,12-Apr-2002,31-Jan-2020,3857.498908223,0.025042570993255,19.5022521615334
USDPLN,15-Apr-2002,31-Jan-2020,488.389885009181,0.167711503980055,15.849134097317
USDRON,12-Apr-2002,31-Jan-2020,325.728547633099,0.122726582449487,17.0599102770709
USDSGD,15-Apr-2002,31-Jan-2020,242.011174826465,0.370922570692098,17.7594070360498
USDTHB,12-Apr-2002,31-Jan-2020,21172.5269711564,0.652576648138396,25.2523748654467
USDTRY,12-Apr-2002,31-Jan-2020,180.505287564891,0.238556936040916,16.4757910843438
USDTWD,19-Apr-2002,31-Jan-2020,18156.7627513136,0.673900703002511,24.3293914631439
USDZAR,12-Apr-2002,31-Jan-2020,919.394197756175,-0.11473762039198,14.6521080958586
