Date,Price,Open,High,Low,Change %
2005/6/7,1.835,1.8241,1.8358,1.8204,0.58%
2005/6/8,1.8236,1.8348,1.8406,1.8221,-0.62%
2005/6/9,1.8211,1.8234,1.8289,1.8173,-0.14%
2005/6/10,1.811,1.8204,1.8268,1.8098,-0.55%
2005/6/13,1.8068,1.8119,1.813,1.7998,-0.23%
2005/6/14,1.8068,1.8074,1.8157,1.8028,0.00%
2005/6/15,1.8224,1.8059,1.8249,1.8044,0.86%
2005/6/16,1.8226,1.823,1.8293,1.8169,0.01%
2005/6/17,1.8312,1.8234,1.8326,1.8192,0.47%
2005/6/20,1.8245,1.8254,1.8291,1.8211,-0.37%
2005/6/21,1.8292,1.825,1.8301,1.8164,0.26%
2005/6/22,1.8215,1.8276,1.8337,1.8182,-0.42%
2005/6/23,1.8156,1.822,1.8237,1.8138,-0.32%
2005/6/24,1.824,1.8149,1.8256,1.8114,0.46%
2005/6/27,1.8293,1.8232,1.8317,1.822,0.29%
2005/6/28,1.8142,1.8293,1.8295,1.814,-0.83%
2005/6/29,1.8074,1.8169,1.8184,1.7994,-0.37%
2005/6/30,1.7914,1.807,1.8107,1.7871,-0.89%
2005/7/1,1.7685,1.791,1.7917,1.7666,-1.28%
2005/7/4,1.7585,1.7658,1.7659,1.7571,-0.57%
2005/7/5,1.7567,1.7582,1.7622,1.7502,-0.10%
2005/7/6,1.7538,1.7563,1.7614,1.7517,-0.17%
2005/7/7,1.7445,1.7527,1.7544,1.7399,-0.53%
2005/7/8,1.7386,1.7439,1.7441,1.7309,-0.34%
2005/7/11,1.758,1.737,1.7592,1.7357,1.12%
2005/7/12,1.7786,1.758,1.7792,1.755,1.17%
2005/7/13,1.7641,1.7784,1.7786,1.7525,-0.82%
2005/7/14,1.7561,1.7635,1.7649,1.7548,-0.45%
2005/7/15,1.7515,1.7567,1.7639,1.7506,-0.26%
2005/7/18,1.7488,1.7504,1.757,1.7454,-0.15%
2005/7/19,1.7402,1.7482,1.7493,1.7341,-0.49%
2005/7/20,1.7386,1.7401,1.7479,1.7271,-0.09%
2005/7/21,1.7515,1.7405,1.7618,1.739,0.74%
2005/7/22,1.7403,1.7531,1.7578,1.7357,-0.64%
2005/7/25,1.7466,1.7382,1.7475,1.7329,0.36%
2005/7/26,1.7374,1.7468,1.7473,1.7348,-0.53%
2005/7/27,1.7443,1.7374,1.7475,1.7332,0.40%
2005/7/28,1.7557,1.7437,1.7599,1.7403,0.65%
2005/7/29,1.7571,1.7565,1.7621,1.7519,0.08%
2005/8/1,1.7678,1.7566,1.7733,1.7532,0.61%
2005/8/2,1.7717,1.7668,1.7755,1.7662,0.22%
2005/8/3,1.778,1.771,1.7833,1.7649,0.36%
2005/8/4,1.7805,1.7778,1.7828,1.7713,0.14%
2005/8/5,1.7788,1.7807,1.783,1.7715,-0.10%
2005/8/8,1.7847,1.7764,1.7905,1.7727,0.33%
2005/8/9,1.7875,1.7843,1.7919,1.7816,0.16%
2005/8/10,1.7955,1.7873,1.7985,1.7865,0.45%
2005/8/11,1.8125,1.7965,1.8133,1.795,0.95%
2005/8/12,1.8141,1.8114,1.8178,1.8069,0.09%
2005/8/15,1.8123,1.8163,1.8167,1.807,-0.10%
2005/8/16,1.8108,1.8114,1.8148,1.8039,-0.08%
2005/8/17,1.8062,1.8098,1.8131,1.8018,-0.25%
2005/8/18,1.795,1.8068,1.8093,1.7913,-0.62%
2005/8/19,1.795,1.7933,1.798,1.7887,0.00%
2005/8/22,1.8005,1.7961,1.8049,1.7936,0.31%
2005/8/23,1.8009,1.8013,1.8022,1.7959,0.02%
2005/8/24,1.8007,1.8003,1.8034,1.7906,-0.01%
2005/8/25,1.803,1.8005,1.8085,1.7978,0.13%
2005/8/26,1.7998,1.8027,1.81,1.7989,-0.18%
2005/8/29,1.7957,1.8018,1.8088,1.7925,-0.23%
2005/8/30,1.7862,1.795,1.7967,1.782,-0.53%
2005/8/31,1.8034,1.7857,1.8058,1.7819,0.96%
2005/9/1,1.8348,1.8034,1.8373,1.8003,1.74%
2005/9/2,1.8422,1.8344,1.8451,1.83,0.40%
2005/9/5,1.8448,1.8397,1.8503,1.8375,0.14%
2005/9/6,1.8422,1.8438,1.8472,1.8371,-0.14%
2005/9/7,1.8366,1.8422,1.8464,1.8352,-0.30%
2005/9/8,1.8357,1.8358,1.8445,1.8332,-0.05%
2005/9/9,1.8394,1.8358,1.8428,1.8319,0.20%
2005/9/12,1.8192,1.8411,1.843,1.8184,-1.10%
2005/9/13,1.8225,1.8189,1.8254,1.8182,0.18%
2005/9/14,1.8241,1.8224,1.8306,1.8213,0.09%
2005/9/15,1.8062,1.8226,1.8243,1.8034,-0.98%
2005/9/16,1.8081,1.8059,1.8149,1.8017,0.11%
2005/9/19,1.8024,1.8034,1.8066,1.7969,-0.32%
2005/9/20,1.7985,1.8027,1.8085,1.798,-0.22%
2005/9/21,1.8098,1.799,1.8131,1.7961,0.63%
2005/9/22,1.7913,1.8099,1.8152,1.7879,-1.02%
2005/9/23,1.7757,1.7904,1.7931,1.7746,-0.87%
2005/9/26,1.779,1.7721,1.7795,1.77,0.19%
2005/9/27,1.7668,1.7795,1.7795,1.7635,-0.69%
2005/9/28,1.7684,1.7673,1.7722,1.7604,0.09%
2005/9/29,1.7616,1.7683,1.7706,1.7591,-0.38%
2005/9/30,1.7639,1.7615,1.7733,1.7565,0.13%
2005/10/3,1.7549,1.7621,1.7637,1.752,-0.51%
2005/10/4,1.7588,1.7542,1.7625,1.7512,0.22%
2005/10/5,1.7622,1.759,1.7662,1.7572,0.19%
2005/10/6,1.7794,1.7639,1.7816,1.7636,0.98%
2005/10/7,1.7604,1.7791,1.7793,1.7574,-1.07%
2005/10/10,1.7563,1.7601,1.7635,1.7511,-0.23%
2005/10/11,1.7462,1.7546,1.7561,1.7443,-0.58%
2005/10/12,1.7532,1.7458,1.7551,1.7389,0.40%
2005/10/13,1.7567,1.7521,1.7576,1.7443,0.20%
2005/10/14,1.7686,1.7562,1.7708,1.7483,0.68%
2005/10/17,1.7542,1.7687,1.7736,1.7527,-0.81%
2005/10/18,1.7513,1.7534,1.7538,1.7422,-0.17%
2005/10/19,1.7651,1.751,1.767,1.7427,0.79%
2005/10/20,1.7736,1.7641,1.7753,1.7597,0.48%
2005/10/21,1.7687,1.774,1.7801,1.7639,-0.28%
2005/10/24,1.7693,1.7662,1.7734,1.7646,0.03%
2005/10/25,1.7847,1.7694,1.787,1.7633,0.87%
2005/10/26,1.7752,1.784,1.787,1.771,-0.53%
2005/10/27,1.7831,1.7763,1.7911,1.774,0.45%
2005/10/28,1.7731,1.7833,1.7867,1.7727,-0.56%
2005/10/31,1.7704,1.7747,1.7831,1.7674,-0.15%
2005/11/1,1.7651,1.7703,1.7729,1.7603,-0.30%
2005/11/2,1.7764,1.7665,1.7779,1.7625,0.64%
2005/11/3,1.7704,1.7765,1.7795,1.7691,-0.34%
2005/11/4,1.7505,1.7709,1.7719,1.7454,-1.12%
2005/11/7,1.7443,1.7485,1.7521,1.7386,-0.35%
2005/11/8,1.7435,1.7453,1.7455,1.7329,-0.05%
2005/11/9,1.7433,1.7441,1.7462,1.7357,-0.01%
2005/11/10,1.741,1.7444,1.7525,1.74,-0.13%
2005/11/11,1.7418,1.7409,1.7439,1.7372,0.05%
2005/11/14,1.7383,1.7429,1.7504,1.7345,-0.20%
2005/11/15,1.7349,1.7375,1.7401,1.7302,-0.20%
2005/11/16,1.7165,1.7356,1.738,1.7138,-1.06%
2005/11/17,1.7194,1.7168,1.7232,1.7151,0.17%
2005/11/18,1.7173,1.7206,1.7234,1.71,-0.12%
2005/11/21,1.7178,1.7178,1.7247,1.7138,0.03%
2005/11/22,1.7216,1.7165,1.724,1.7064,0.22%
2005/11/23,1.7237,1.7228,1.7262,1.7176,0.12%
2005/11/24,1.7228,1.7239,1.7288,1.7199,-0.05%
2005/11/25,1.7144,1.7235,1.7237,1.7123,-0.49%
2005/11/28,1.7306,1.713,1.7346,1.7045,0.94%
2005/11/29,1.7193,1.7296,1.7302,1.7142,-0.65%
2005/11/30,1.73,1.7182,1.7351,1.7163,0.62%
2005/12/1,1.7306,1.7294,1.7344,1.726,0.03%
2005/12/2,1.7336,1.7306,1.738,1.7247,0.17%
2005/12/5,1.7414,1.7323,1.7445,1.7269,0.45%
2005/12/6,1.7417,1.7421,1.7456,1.7312,0.02%
2005/12/7,1.7354,1.7416,1.743,1.7288,-0.36%
2005/12/8,1.7527,1.7348,1.7563,1.7325,1.00%
2005/12/9,1.7552,1.7528,1.757,1.7461,0.14%
2005/12/12,1.7753,1.7507,1.7775,1.749,1.15%
2005/12/13,1.7693,1.7759,1.7782,1.7652,-0.34%
2005/12/14,1.7727,1.7696,1.7812,1.7679,0.19%
2005/12/15,1.7655,1.7734,1.7758,1.761,-0.41%
2005/12/16,1.7723,1.7646,1.7749,1.7625,0.39%
2005/12/19,1.7618,1.7692,1.7733,1.7588,-0.59%
2005/12/20,1.7534,1.7627,1.7687,1.7528,-0.48%
2005/12/21,1.7431,1.7546,1.7593,1.7381,-0.59%
2005/12/22,1.738,1.7445,1.7468,1.7339,-0.29%
2005/12/23,1.7346,1.7371,1.7409,1.7307,-0.20%
2005/12/26,1.7336,1.7342,1.7361,1.7311,-0.06%
2005/12/27,1.7275,1.7327,1.7386,1.7266,-0.35%
2005/12/28,1.7165,1.7275,1.741,1.7123,-0.64%
2005/12/29,1.7239,1.7168,1.7283,1.716,0.43%
2005/12/30,1.7214,1.7248,1.7297,1.7166,-0.15%
2006/1/2,1.7231,1.7216,1.7249,1.7195,0.10%
2006/1/3,1.745,1.7208,1.7465,1.7187,1.27%
2006/1/4,1.7584,1.7454,1.762,1.7441,0.77%
2006/1/5,1.7544,1.7584,1.7591,1.7483,-0.23%
2006/1/6,1.77,1.7556,1.7722,1.7511,0.89%
2006/1/9,1.7647,1.7689,1.7725,1.7624,-0.30%
2006/1/10,1.7654,1.7651,1.7702,1.7616,0.04%
2006/1/11,1.7639,1.7655,1.7673,1.7517,-0.08%
2006/1/12,1.7597,1.7641,1.7727,1.7576,-0.24%
2006/1/13,1.7756,1.7603,1.7784,1.7593,0.90%
2006/1/16,1.7687,1.7774,1.7799,1.7641,-0.39%
2006/1/17,1.7677,1.7679,1.7704,1.7586,-0.06%
2006/1/18,1.7629,1.7676,1.7706,1.7586,-0.27%
2006/1/19,1.7594,1.764,1.7646,1.7524,-0.20%
2006/1/20,1.7708,1.7601,1.7727,1.7534,0.65%
2006/1/23,1.7873,1.7708,1.7878,1.7702,0.93%
2006/1/24,1.7852,1.7878,1.7898,1.7805,-0.12%
2006/1/25,1.7845,1.7851,1.7936,1.7816,-0.04%
2006/1/26,1.7805,1.7839,1.7892,1.7777,-0.22%
2006/1/27,1.7677,1.7805,1.7881,1.7666,-0.72%
2006/1/30,1.7687,1.7687,1.7719,1.7635,0.06%
2006/1/31,1.779,1.7689,1.786,1.7666,0.58%
2006/2/1,1.774,1.7786,1.782,1.7724,-0.28%
2006/2/2,1.7803,1.7736,1.7816,1.771,0.36%
2006/2/3,1.7624,1.7802,1.7811,1.759,-1.01%
2006/2/6,1.7475,1.7625,1.7643,1.7434,-0.85%
2006/2/7,1.7435,1.748,1.7518,1.7402,-0.23%
2006/2/8,1.7414,1.745,1.7477,1.7378,-0.12%
2006/2/9,1.741,1.7415,1.7465,1.7373,-0.02%
2006/2/10,1.7442,1.741,1.7577,1.7407,0.18%
2006/2/13,1.7422,1.7443,1.745,1.7363,-0.11%
2006/2/14,1.7363,1.7412,1.7446,1.7277,-0.34%
2006/2/15,1.7405,1.7365,1.7491,1.733,0.24%
2006/2/16,1.7397,1.741,1.742,1.7306,-0.05%
2006/2/17,1.7418,1.7395,1.7428,1.7332,0.12%
2006/2/20,1.7443,1.7414,1.7464,1.7405,0.14%
2006/2/21,1.746,1.7437,1.7477,1.7414,0.10%
2006/2/22,1.743,1.746,1.7468,1.7374,-0.17%
2006/2/23,1.7523,1.7437,1.7559,1.7414,0.53%
2006/2/24,1.745,1.7524,1.7539,1.7428,-0.42%
2006/2/27,1.7393,1.7443,1.7454,1.7376,-0.33%
2006/2/28,1.754,1.7401,1.7571,1.7376,0.85%
2006/3/1,1.7489,1.7538,1.7596,1.7462,-0.29%
2006/3/2,1.755,1.7499,1.7551,1.7434,0.35%
2006/3/3,1.7546,1.754,1.7588,1.7502,-0.02%
2006/3/6,1.7497,1.7562,1.7625,1.7466,-0.28%
2006/3/7,1.7363,1.7504,1.751,1.733,-0.77%
2006/3/8,1.7378,1.7359,1.742,1.7343,0.09%
2006/3/9,1.7367,1.7384,1.7415,1.7346,-0.06%
2006/3/10,1.7268,1.7356,1.7402,1.7231,-0.57%
2006/3/13,1.7325,1.726,1.7334,1.7233,0.33%
2006/3/14,1.7464,1.7328,1.7485,1.7325,0.80%
2006/3/15,1.7475,1.7461,1.7495,1.7419,0.06%
2006/3/16,1.7574,1.7477,1.7597,1.7441,0.57%
2006/3/17,1.7566,1.7572,1.7581,1.7511,-0.05%
2006/3/20,1.7567,1.7561,1.7588,1.7527,0.01%
2006/3/21,1.747,1.7566,1.7571,1.7451,-0.55%
2006/3/22,1.7475,1.7477,1.751,1.7452,0.03%
2006/3/23,1.7353,1.747,1.7477,1.7329,-0.70%
2006/3/24,1.7427,1.7343,1.7447,1.7311,0.43%
2006/3/27,1.7466,1.7428,1.7496,1.7414,0.22%
2006/3/28,1.7437,1.7468,1.754,1.7428,-0.17%
2006/3/29,1.7346,1.7428,1.7445,1.7315,-0.52%
2006/3/30,1.747,1.7338,1.7485,1.7334,0.71%
2006/3/31,1.7382,1.7464,1.7479,1.7336,-0.50%
2006/4/3,1.7399,1.7369,1.7405,1.725,0.10%
2006/4/4,1.7549,1.74,1.7579,1.7369,0.86%
2006/4/5,1.7544,1.755,1.762,1.7479,-0.03%
2006/4/6,1.7527,1.754,1.7597,1.7489,-0.10%
2006/4/7,1.7435,1.7519,1.7536,1.7393,-0.52%
2006/4/10,1.7433,1.7426,1.7473,1.7376,-0.01%
2006/4/11,1.7491,1.7442,1.7497,1.7394,0.33%
2006/4/12,1.7502,1.7485,1.7574,1.746,0.06%
2006/4/13,1.7527,1.7504,1.7567,1.7481,0.14%
2006/4/14,1.7512,1.7528,1.7537,1.7507,-0.09%
2006/4/17,1.77,1.7532,1.7749,1.753,1.07%
2006/4/18,1.783,1.7704,1.7839,1.7679,0.73%
2006/4/19,1.7927,1.7832,1.7938,1.7795,0.54%
2006/4/20,1.7786,1.7927,1.7928,1.7757,-0.79%
2006/4/21,1.7818,1.7782,1.7849,1.7753,0.18%
2006/4/24,1.7883,1.7872,1.7933,1.7792,0.36%
2006/4/25,1.7877,1.7866,1.7946,1.7826,-0.03%
2006/4/26,1.7843,1.7879,1.7912,1.7801,-0.19%
2006/4/27,1.8016,1.7841,1.8048,1.7822,0.97%
2006/4/28,1.8256,1.8014,1.8272,1.8001,1.33%
2006/5/1,1.8258,1.8237,1.8417,1.8206,0.01%
2006/5/2,1.8403,1.8239,1.8428,1.8205,0.79%
2006/5/3,1.8432,1.8394,1.8478,1.8354,0.16%
2006/5/4,1.8523,1.8424,1.855,1.8335,0.49%
2006/5/5,1.8593,1.8527,1.8625,1.8475,0.38%
2006/5/8,1.858,1.8626,1.8692,1.855,-0.07%
2006/5/9,1.8672,1.8579,1.8693,1.8514,0.50%
2006/5/10,1.8645,1.867,1.8737,1.8603,-0.14%
2006/5/11,1.8821,1.8649,1.886,1.8532,0.94%
2006/5/12,1.8935,1.8821,1.9,1.8819,0.61%
2006/5/15,1.8796,1.8966,1.8999,1.8764,-0.73%
2006/5/16,1.8882,1.8794,1.8898,1.8747,0.46%
2006/5/17,1.8824,1.8885,1.9028,1.8775,-0.31%
2006/5/18,1.8954,1.8807,1.8958,1.879,0.69%
2006/5/19,1.878,1.8954,1.8958,1.87,-0.92%
2006/5/22,1.8869,1.8773,1.8889,1.8633,0.47%
2006/5/23,1.8799,1.8864,1.8888,1.8777,-0.37%
2006/5/24,1.8677,1.8797,1.8865,1.8654,-0.65%
2006/5/25,1.8734,1.869,1.8751,1.8666,0.31%
2006/5/26,1.8593,1.8753,1.8776,1.8529,-0.75%
2006/5/29,1.8598,1.8579,1.8646,1.8564,0.03%
2006/5/30,1.8847,1.8586,1.8868,1.8579,1.34%
2006/5/31,1.8698,1.8837,1.8858,1.8687,-0.79%
2006/6/1,1.8655,1.8712,1.8727,1.8565,-0.23%
2006/6/2,1.882,1.8658,1.8862,1.8609,0.88%
2006/6/5,1.8727,1.884,1.8881,1.8717,-0.49%
2006/6/6,1.8598,1.8728,1.8775,1.8592,-0.69%
2006/6/7,1.8557,1.8605,1.8651,1.853,-0.22%
2006/6/8,1.8443,1.8565,1.8579,1.8369,-0.61%
2006/6/9,1.8413,1.8438,1.8487,1.8367,-0.16%
2006/6/12,1.8417,1.8392,1.8472,1.8378,0.02%
2006/6/13,1.8331,1.842,1.8458,1.8316,-0.47%
2006/6/14,1.8432,1.8348,1.8502,1.8333,0.55%
2006/6/15,1.8493,1.8436,1.855,1.842,0.33%
2006/6/16,1.8506,1.8487,1.8563,1.847,0.07%
2006/6/19,1.8415,1.8521,1.8535,1.837,-0.49%
2006/6/20,1.8422,1.8407,1.8462,1.8371,0.04%
2006/6/21,1.8456,1.8425,1.8475,1.841,0.18%
2006/6/22,1.8287,1.8457,1.8469,1.8263,-0.92%
2006/6/23,1.8184,1.8281,1.8314,1.8129,-0.56%
2006/6/26,1.8243,1.8188,1.8249,1.8163,0.32%
2006/6/27,1.8223,1.8235,1.8266,1.8186,-0.11%
2006/6/28,1.819,1.8222,1.8243,1.8142,-0.18%
2006/6/29,1.8277,1.8188,1.83,1.8091,0.48%
2006/6/30,1.8478,1.8272,1.8501,1.8271,1.10%
2006/7/3,1.8423,1.8474,1.849,1.8384,-0.30%
2006/7/4,1.845,1.8426,1.8483,1.8414,0.15%
2006/7/5,1.834,1.8443,1.8489,1.8327,-0.60%
2006/7/6,1.8364,1.8344,1.8412,1.8334,0.13%
2006/7/7,1.8504,1.8377,1.8542,1.8356,0.76%
2006/7/10,1.8416,1.8504,1.8525,1.837,-0.48%
2006/7/11,1.8462,1.8421,1.8476,1.8367,0.25%
2006/7/12,1.8346,1.8447,1.8483,1.831,-0.63%
2006/7/13,1.8438,1.8345,1.847,1.8331,0.50%
2006/7/14,1.8388,1.8436,1.8452,1.8339,-0.27%
2006/7/17,1.8189,1.8373,1.839,1.8177,-1.08%
2006/7/18,1.8262,1.8196,1.8331,1.8182,0.40%
2006/7/19,1.8417,1.826,1.8444,1.823,0.85%
2006/7/20,1.8481,1.8419,1.8521,1.8415,0.35%
2006/7/21,1.8592,1.8479,1.8599,1.8468,0.60%
2006/7/24,1.8516,1.8592,1.8598,1.8481,-0.41%
2006/7/25,1.8396,1.851,1.8538,1.8386,-0.65%
2006/7/26,1.8544,1.8401,1.8552,1.839,0.80%
2006/7/27,1.8578,1.8546,1.8678,1.8528,0.18%
2006/7/28,1.8645,1.858,1.8668,1.8542,0.36%
2006/7/31,1.8676,1.8628,1.8691,1.8617,0.17%
2006/8/1,1.8765,1.8678,1.8767,1.8626,0.48%
2006/8/2,1.8769,1.8758,1.8796,1.8729,0.02%
2006/8/3,1.8876,1.8767,1.8916,1.87,0.57%
2006/8/4,1.9078,1.8878,1.9131,1.8853,1.07%
2006/8/7,1.9062,1.9073,1.9117,1.9046,-0.08%
2006/8/8,1.9076,1.9059,1.9146,1.9034,0.07%
2006/8/9,1.9047,1.9072,1.9114,1.8973,-0.15%
2006/8/10,1.8937,1.9049,1.9091,1.8868,-0.58%
2006/8/11,1.8902,1.894,1.8993,1.8886,-0.18%
2006/8/14,1.8883,1.8901,1.8954,1.8844,-0.10%
2006/8/15,1.894,1.889,1.898,1.8854,0.30%
2006/8/16,1.8962,1.8939,1.9026,1.8879,0.12%
2006/8/17,1.8857,1.8965,1.9011,1.8821,-0.55%
2006/8/18,1.883,1.8861,1.887,1.8777,-0.14%
2006/8/21,1.8939,1.8813,1.9,1.8813,0.58%
2006/8/22,1.8889,1.8932,1.8953,1.8856,-0.26%
2006/8/23,1.8933,1.8879,1.9002,1.8864,0.23%
2006/8/24,1.8875,1.893,1.8974,1.8859,-0.31%
2006/8/25,1.8866,1.8877,1.8917,1.8829,-0.05%
2006/8/28,1.8935,1.8876,1.8992,1.8861,0.37%
2006/8/29,1.8988,1.8934,1.903,1.8898,0.28%
2006/8/30,1.9053,1.8978,1.9062,1.8956,0.34%
2006/8/31,1.9044,1.9042,1.9095,1.8995,-0.05%
2006/9/1,1.9072,1.904,1.9074,1.8956,0.15%
2006/9/4,1.9068,1.9062,1.9083,1.9028,-0.02%
2006/9/5,1.8942,1.906,1.9062,1.8912,-0.66%
2006/9/6,1.8842,1.8937,1.896,1.8793,-0.53%
2006/9/7,1.8758,1.8855,1.8872,1.8708,-0.45%
2006/9/8,1.8657,1.8763,1.8776,1.8627,-0.54%
2006/9/11,1.8655,1.8655,1.8708,1.8601,-0.01%
2006/9/12,1.8741,1.8648,1.8775,1.8626,0.46%
2006/9/13,1.8766,1.8737,1.878,1.8709,0.13%
2006/9/14,1.8874,1.8768,1.8919,1.8754,0.58%
2006/9/15,1.88,1.886,1.8882,1.8754,-0.39%
2006/9/18,1.8804,1.8778,1.8842,1.8734,0.02%
2006/9/19,1.8815,1.8801,1.8889,1.8771,0.06%
2006/9/20,1.8876,1.8812,1.8931,1.8803,0.32%
2006/9/21,1.9017,1.888,1.9034,1.8864,0.75%
2006/9/22,1.8998,1.9022,1.9066,1.899,-0.10%
2006/9/25,1.9002,1.9007,1.9077,1.8982,0.02%
2006/9/26,1.8946,1.9002,1.903,1.8931,-0.29%
2006/9/27,1.8893,1.8942,1.896,1.8851,-0.28%
2006/9/28,1.8767,1.8889,1.892,1.8725,-0.67%
2006/9/29,1.8723,1.8756,1.878,1.8632,-0.23%
2006/10/2,1.8872,1.8748,1.8878,1.8676,0.80%
2006/10/3,1.8877,1.8864,1.8905,1.8856,0.03%
2006/10/4,1.8866,1.8877,1.8886,1.8778,-0.06%
2006/10/5,1.8792,1.8868,1.8872,1.875,-0.39%
2006/10/6,1.8701,1.8788,1.8883,1.8675,-0.48%
2006/10/9,1.8676,1.8693,1.8716,1.8636,-0.13%
2006/10/10,1.8546,1.8674,1.8704,1.8525,-0.70%
2006/10/11,1.8538,1.8536,1.859,1.8518,-0.04%
2006/10/12,1.8593,1.8539,1.8615,1.8536,0.30%
2006/10/13,1.856,1.8588,1.8643,1.8534,-0.18%
2006/10/16,1.8613,1.8556,1.8649,1.8525,0.29%
2006/10/17,1.8706,1.8617,1.8739,1.8609,0.50%
2006/10/18,1.8679,1.8698,1.874,1.8663,-0.14%
2006/10/19,1.8777,1.8682,1.8803,1.8664,0.52%
2006/10/20,1.884,1.8774,1.8861,1.8755,0.34%
2006/10/23,1.8734,1.8831,1.8831,1.8686,-0.56%
2006/10/24,1.8733,1.8725,1.8771,1.8674,-0.01%
2006/10/25,1.878,1.8727,1.8804,1.8721,0.25%
2006/10/26,1.8909,1.8776,1.8928,1.8776,0.69%
2006/10/27,1.899,1.8895,1.9005,1.8872,0.43%
2006/10/30,1.9024,1.8961,1.9048,1.8955,0.18%
2006/10/31,1.9076,1.9013,1.9101,1.8958,0.27%
2006/11/1,1.9084,1.9073,1.914,1.9056,0.04%
2006/11/2,1.9083,1.9089,1.9108,1.9032,-0.01%
2006/11/3,1.9011,1.9083,1.9122,1.8975,-0.38%
2006/11/6,1.8971,1.9024,1.903,1.8948,-0.21%
2006/11/7,1.9055,1.8973,1.9125,1.8969,0.44%
2006/11/8,1.905,1.9056,1.9097,1.9006,-0.03%
2006/11/9,1.9049,1.9053,1.9087,1.8975,-0.01%
2006/11/10,1.9114,1.9051,1.9183,1.9051,0.34%
2006/11/13,1.9009,1.9103,1.9153,1.8995,-0.55%
2006/11/14,1.896,1.9011,1.9051,1.8923,-0.26%
2006/11/15,1.8891,1.8956,1.8971,1.8836,-0.36%
2006/11/16,1.8888,1.8892,1.8934,1.885,-0.02%
2006/11/17,1.8956,1.8878,1.8969,1.8836,0.36%
2006/11/20,1.8967,1.8952,1.899,1.8933,0.06%
2006/11/21,1.8994,1.8975,1.9005,1.8958,0.14%
2006/11/22,1.915,1.899,1.9169,1.8984,0.82%
2006/11/23,1.9156,1.9152,1.9173,1.9129,0.03%
2006/11/24,1.9318,1.9158,1.9352,1.9146,0.85%
2006/11/27,1.9375,1.9465,1.9466,1.9305,0.30%
2006/11/28,1.9527,1.9374,1.9536,1.9367,0.78%
2006/11/29,1.9457,1.9518,1.9546,1.9434,-0.36%
2006/11/30,1.9652,1.9463,1.97,1.9447,1.00%
2006/12/1,1.9796,1.9663,1.9849,1.9634,0.73%
2006/12/4,1.9794,1.9766,1.9842,1.9726,-0.01%
2006/12/5,1.9739,1.9809,1.9823,1.9678,-0.28%
2006/12/6,1.9667,1.973,1.9739,1.9617,-0.36%
2006/12/7,1.9642,1.9661,1.9712,1.9611,-0.13%
2006/12/8,1.9537,1.9632,1.9731,1.9512,-0.53%
2006/12/11,1.9571,1.9518,1.9596,1.9466,0.17%
2006/12/12,1.9709,1.9572,1.9716,1.9571,0.71%
2006/12/13,1.9674,1.9707,1.9731,1.9606,-0.18%
2006/12/14,1.9617,1.9672,1.9716,1.9579,-0.29%
2006/12/15,1.9522,1.9605,1.9667,1.9501,-0.48%
2006/12/18,1.948,1.9528,1.9581,1.9434,-0.22%
2006/12/19,1.9686,1.9486,1.9704,1.9464,1.06%
2006/12/20,1.9651,1.9686,1.975,1.9619,-0.18%
2006/12/21,1.9609,1.9648,1.97,1.9558,-0.21%
2006/12/22,1.9598,1.9613,1.9684,1.956,-0.06%
2006/12/25,1.9613,1.9598,1.9613,1.9556,0.08%
2006/12/26,1.9543,1.9614,1.9614,1.9515,-0.36%
2006/12/27,1.9569,1.9539,1.9634,1.9526,0.13%
2006/12/28,1.9626,1.9565,1.9682,1.9556,0.29%
2006/12/29,1.959,1.9627,1.9672,1.9567,-0.18%
2007/1/1,1.9586,1.9591,1.9593,1.9581,-0.02%
2007/1/2,1.9736,1.9588,1.9745,1.9588,0.77%
2007/1/3,1.9507,1.9737,1.9753,1.9481,-1.16%
2007/1/4,1.943,1.9512,1.9531,1.9396,-0.39%
2007/1/5,1.9301,1.9432,1.9446,1.9264,-0.66%
2007/1/8,1.9376,1.9305,1.9406,1.9261,0.39%
2007/1/9,1.9394,1.9379,1.9457,1.9373,0.09%
2007/1/10,1.9318,1.9396,1.9424,1.9317,-0.39%
2007/1/11,1.9461,1.9327,1.954,1.9318,0.74%
2007/1/12,1.9588,1.9451,1.961,1.9426,0.65%
2007/1/15,1.9654,1.9598,1.9672,1.957,0.34%
2007/1/16,1.9613,1.9646,1.9707,1.959,-0.21%
2007/1/17,1.9699,1.9615,1.9726,1.9602,0.44%
2007/1/18,1.9743,1.9701,1.9781,1.9636,0.22%
2007/1/19,1.9739,1.9743,1.9773,1.9697,-0.02%
2007/1/22,1.9762,1.9742,1.9789,1.9717,0.12%
2007/1/23,1.9819,1.9762,1.9918,1.9752,0.29%
2007/1/24,1.9682,1.9815,1.9832,1.9644,-0.69%
2007/1/25,1.9639,1.9689,1.9735,1.9626,-0.22%
2007/1/26,1.96,1.9648,1.9684,1.9558,-0.20%
2007/1/29,1.9595,1.96,1.9617,1.9548,-0.03%
2007/1/30,1.9629,1.9607,1.9699,1.9599,0.17%
2007/1/31,1.9639,1.9626,1.9671,1.9482,0.05%
2007/2/1,1.9674,1.9651,1.9739,1.9621,0.18%
2007/2/2,1.9669,1.9668,1.9751,1.9638,-0.03%
2007/2/5,1.9599,1.9671,1.9671,1.9536,-0.36%
