code,start_time,end_time,annualized_rate_of_return,n_of_transacqtions_of_rule_1,trading_interval_1,odds_1,n_of_transactions_of_rule_2,trading_interval_2,odds_2,volatility,sharpe_ratio,holding_period
AUDUSD,15-Apr-2002,31-Jan-2020,1.79756629674157,171,27.1637426900585,35.672514619883,68,68.3088235294118,32.3529411764706,117.714722010305,0.11346740289622,11.6025436224005
EURUSD,15-Apr-2002,31-Jan-2020,4.45308527418795,162,28.6728395061728,35.8024691358025,66,70.3787878787879,34.8484848484849,162.476306993398,0.261202971817041,11.4919574895534
GBPUSD,15-Apr-2002,31-Jan-2020,-1.90653042911006,187,24.8395721925134,32.0855614973262,76,61.1184210526316,27.6315789473684,83.393608685573,-0.122733456195388,9.89767603924911
NZDUSD,15-Apr-2002,31-Jan-2020,2.34530284967336,156,29.775641025641,40.3846153846154,65,71.4615384615385,36.9230769230769,98.440440008152,0.186163545010709,12.9106595624168
USDCAD,15-Apr-2002,31-Jan-2020,0.0456239450680629,171,27.1637426900585,36.8421052631579,68,68.3088235294118,32.3529411764706,149.683751579571,0.00307104063517037,10.7155873321625
USDCHF,15-Apr-2002,31-Jan-2020,-1.85741645197489,164,28.3231707317073,37.8048780487805,70,66.3571428571429,32.8571428571429,226.793015164357,-0.0736720074633199,10.6771880433883
USDJPY,15-Apr-2002,31-Jan-2020,-0.303397474645783,172,27.0058139534884,34.8837209302326,65,71.4615384615385,33.8461538461538,9679.14705201686,-0.0255111418755769,10.4193665505099
USDNOK,15-Apr-2002,31-Jan-2020,2.07715107413886,160,29.03125,38.125,70,66.3571428571429,34.2857142857143,847.059774264016,0.162053851500048,11.7249477755829
USDSEK,15-Apr-2002,31-Jan-2020,2.03075265668695,172,27.0058139534884,37.7906976744186,67,69.3283582089552,35.8208955223881,1235.82924013869,0.129175894083875,11.1091867882839
USDBRL,12-Apr-2002,31-Jan-2020,6.71392389384438,159,29.2138364779874,37.1069182389937,65,71.4615384615385,33.8461538461538,639.405893721779,0.286335395774228,11.4367265004509
USDCLP,12-Apr-2002,31-Jan-2020,9.67121678703762,171,27.1637426900585,40.3508771929825,61,76.1475409836066,42.6229508196721,262433.43660128,0.379942390701373,11.3448098510747
USDCOP,11-Apr-2002,31-Jan-2020,12.3288292776031,153,30.359477124183,47.7124183006536,65,71.4615384615385,41.5384615384615,1527347.9164422,0.387465683355229,12.4522839876
USDCZK,12-Apr-2002,31-Jan-2020,4.46051276102613,157,29.5859872611465,38.8535031847134,69,67.3188405797101,39.1304347826087,5111.70565556372,0.283772962347688,12.0437642127475
USDHUF,12-Apr-2002,31-Jan-2020,0.0659133086467811,161,28.8509316770186,33.5403726708075,61,76.1475409836066,39.344262295082,20337.3700721931,0.00565092560287061,11.2707107572161
USDILS,11-Apr-2002,31-Jan-2020,4.28520712312073,142,32.7112676056338,45.0704225352113,59,78.728813559322,45.7627118644068,585.7057219298,0.326944492923049,13.3428979965619
USDINR,15-Apr-2002,31-Jan-2020,8.68547948899479,130,35.7307692307692,44.6153846153846,53,87.6415094339623,49.0566037735849,16699.0837712219,0.368851678800177,14.9771120329943
USDKRW,11-Apr-2002,31-Jan-2020,4.72381136882341,164,28.3231707317073,43.9024390243902,69,67.3188405797101,27.536231884058,274838.107804242,0.22276663666111,10.8292016078972
USDMXN,12-Apr-2002,31-Jan-2020,2.52372117777837,154,30.1623376623377,41.5584415584416,60,77.4166666666667,35,1206.82394750303,0.151905066286561,11.7796648709423
USDMYR,15-Apr-2002,31-Jan-2020,8.13901806855122,144,32.2569444444444,45.1388888888889,53,87.6415094339623,45.2830188679245,654.118899021301,0.648513912665389,11.8491109159534
USDPHP,12-Apr-2002,31-Jan-2020,1.28834880610753,128,36.2890625,35.9375,55,84.4545454545455,41.8181818181818,4638.02295929188,0.100515139208696,15.159719058692
USDPLN,15-Apr-2002,31-Jan-2020,1.82561932425707,165,28.1515151515152,35.7575757575758,66,70.3787878787879,31.8181818181818,451.912932657541,0.122288625878371,11.2720825682264
USDRON,12-Apr-2002,31-Jan-2020,1.10354166289421,144,32.2569444444444,33.3333333333333,65,71.4615384615385,32.3076923076923,313.624481809285,0.0809174820501702,12.8301610936702
USDSGD,15-Apr-2002,31-Jan-2020,5.16950661172411,154,30.1623376623377,42.8571428571429,58,80.0862068965517,36.2068965517241,236.444874182883,0.409894729964032,13.7109955797815
USDTHB,12-Apr-2002,31-Jan-2020,17.1773180889339,114,40.7456140350877,51.7543859649123,52,89.3269230769231,53.8461538461538,32088.6134535878,0.832001267286731,18.4228622436924
USDTRY,12-Apr-2002,31-Jan-2020,4.55114318979379,150,30.9666666666667,43.3333333333333,67,69.3283582089552,32.8358208955224,203.982644749148,0.280436782226056,11.9353609739802
USDTWD,19-Apr-2002,31-Jan-2020,10.7527600385555,115,40.3913043478261,42.6086956521739,49,94.7959183673469,59.1836734693878,11498.0958588097,0.584955534983651,17.0455603212718
USDZAR,12-Apr-2002,31-Jan-2020,-1.98180046871879,163,28.4969325153374,32.5153374233129,68,68.3088235294118,27.9411764705882,863.175109939987,-0.137424077488249,11.0823962184677
