code,start_time,end_time,annualized_rate_of_return,n_of_transacqtions_of_rule_1,trading_interval_1,odds_1,n_of_transactions_of_rule_2,trading_interval_2,odds_2,volatility,sharpe_ratio,holding_period
AUDUSD,15-Apr-2002,31-Jan-2020,3.68203093252883,126,36.8650793650794,38.0952380952381,68,68.3088235294118,32.3529411764706,140.142718700061,0.232645118538198,15.3858621952438
EURUSD,15-Apr-2002,31-Jan-2020,3.79806502738294,127,36.5748031496063,35.4330708661417,66,70.3787878787879,34.8484848484849,169.741210253632,0.200322479472159,14.9390403702228
GBPUSD,15-Apr-2002,31-Jan-2020,-1.42976863817443,146,31.8150684931507,28.0821917808219,76,61.1184210526316,27.6315789473684,94.3178470814923,-0.0847263007138587,13.1831023044309
NZDUSD,15-Apr-2002,31-Jan-2020,3.01313710975673,124,37.4596774193548,37.0967741935484,65,71.4615384615385,36.9230769230769,125.445779788386,0.199707477356705,15.9488203567339
USDCAD,15-Apr-2002,31-Jan-2020,0.707054912623017,128,36.2890625,31.25,67,69.3283582089552,34.3283582089552,191.720342279596,0.0394017409002374,14.731892692883
USDCHF,15-Apr-2002,31-Jan-2020,-2.92653224625998,133,34.9248120300752,33.8345864661654,70,66.3571428571429,32.8571428571429,217.024932866808,-0.111006126641904,13.7965341205811
USDJPY,15-Apr-2002,31-Jan-2020,2.03934270149939,137,33.9051094890511,32.8467153284672,65,71.4615384615385,33.8461538461538,14926.1631988613,0.137164752836116,13.4302763537925
USDNOK,15-Apr-2002,31-Jan-2020,4.25234618498949,122,38.0737704918033,37.7049180327869,69,67.3188405797101,34.7826086956522,1271.07872208294,0.271127362822091,15.6140520490441
USDSEK,15-Apr-2002,31-Jan-2020,2.03997534304492,133,34.9248120300752,34.5864661654135,67,69.3283582089552,35.8208955223881,1344.22516500924,0.119399770748085,14.6727898516167
USDBRL,12-Apr-2002,31-Jan-2020,7.73064837132105,124,37.4596774193548,34.6774193548387,65,71.4615384615385,33.8461538461538,766.162024721517,0.304636929323504,15.6854522135446
USDCLP,12-Apr-2002,31-Jan-2020,8.19416042646215,133,34.9248120300752,37.593984962406,61,76.1475409836066,42.6229508196721,221448.674615703,0.327985051245891,15.2183588901733
USDCOP,11-Apr-2002,31-Jan-2020,10.6902635858349,110,42.2272727272727,48.1818181818182,65,71.4615384615385,41.5384615384615,1304297.95688756,0.331188870389764,17.4310291571114
USDCZK,12-Apr-2002,31-Jan-2020,2.94021460910923,120,38.7083333333333,40,69,67.3188405797101,39.1304347826087,4572.85780026403,0.181049486957902,16.2211060135964
USDHUF,12-Apr-2002,31-Jan-2020,0.0116320512453916,131,35.4580152671756,31.2977099236641,61,76.1475409836066,39.344262295082,22053.2353592651,0.000915274339965586,14.4693252417721
USDILS,11-Apr-2002,31-Jan-2020,4.71742843109142,119,39.0336134453782,43.6974789915966,58,80.0862068965517,46.551724137931,677.688493346859,0.324257106495645,17.3612041126907
USDINR,15-Apr-2002,31-Jan-2020,10.5430966993615,104,44.6634615384615,40.3846153846154,53,87.6415094339623,49.0566037735849,27726.1830593215,0.326595329088932,19.745748116254
USDKRW,11-Apr-2002,31-Jan-2020,4.48128870243405,124,37.4596774193548,33.8709677419355,68,68.3088235294118,27.9411764705882,321797.969760195,0.176326928864646,14.9994226700511
USDMXN,12-Apr-2002,31-Jan-2020,1.58694156613277,129,36.0077519379845,34.8837209302326,59,78.728813559322,35.5932203389831,1215.62291049535,0.0870114281539741,15.0158401844297
USDMYR,15-Apr-2002,31-Jan-2020,11.258752273004,101,45.990099009901,38.6138613861386,54,86.0185185185185,44.4444444444444,1066.75834610315,0.758963908917635,17.3831421059133
USDPHP,12-Apr-2002,31-Jan-2020,0.681605310525946,103,45.0970873786408,35.9223300970874,55,84.4545454545455,41.8181818181818,4198.99725087807,0.0556223279808227,18.9990936079477
USDPLN,15-Apr-2002,31-Jan-2020,1.14816764396075,125,37.16,35.2,67,69.3283582089552,31.3432835820896,450.438554338408,0.0725592027623101,15.5140856004179
USDRON,12-Apr-2002,31-Jan-2020,2.10323364622718,110,42.2272727272727,33.6363636363636,63,73.7301587301587,36.5079365079365,367.946647172766,0.143970062195722,16.8132400430571
USDSGD,15-Apr-2002,31-Jan-2020,4.41323299375862,121,38.3884297520661,41.3223140495868,58,80.0862068965517,36.2068965517241,233.659793839127,0.329170533671805,17.8757026168918
USDTHB,12-Apr-2002,31-Jan-2020,14.3100604910152,83,55.9638554216867,53.0120481927711,52,89.3269230769231,53.8461538461538,22942.3399929394,0.710572288457239,24.5939407883384
USDTRY,12-Apr-2002,31-Jan-2020,4.4741825474087,119,39.0336134453782,38.655462184874,67,69.3283582089552,34.3283582089552,208.027970961252,0.268341697549854,15.8339888156686
USDTWD,19-Apr-2002,31-Jan-2020,13.0494803298371,86,54.0116279069767,46.5116279069767,48,96.7708333333333,60.4166666666667,16458.9110006169,0.631832953960458,23.5275008351583
USDZAR,12-Apr-2002,31-Jan-2020,-2.46397149721369,128,36.2890625,31.25,70,66.3571428571429,24.2857142857143,917.793855315343,-0.154363397535211,14.0687654218763
