code,start_time,end_time,annualized_rate_of_return,n_of_transacqtions_of_rule_1,trading_interval_1,odds_1,n_of_transactions_of_rule_2,trading_interval_2,odds_2,volatility,sharpe_ratio,holding_period
AUDUSD,15-Apr-2002,31-Jan-2020,3.28431025503277,127,36.5748031496063,37.7952755905512,76,61.1184210526316,30.2631578947368,132.683695977285,0.211107516608836,15.2676483532799
EURUSD,15-Apr-2002,31-Jan-2020,3.99978914781836,127,36.5748031496063,35.4330708661417,72,64.5138888888889,34.7222222222222,174.532154732099,0.20914397174095,15.1265137757911
GBPUSD,15-Apr-2002,31-Jan-2020,-2.58090074368794,146,31.8150684931507,28.0821917808219,91,51.043956043956,24.1758241758242,88.5541465837029,-0.147919171151701,13.1277941559504
NZDUSD,15-Apr-2002,31-Jan-2020,3.48906900399633,124,37.4596774193548,37.0967741935484,68,68.3088235294118,38.2352941176471,139.461182493944,0.21752557292639,16.4873113794838
USDCAD,15-Apr-2002,31-Jan-2020,0.37263043850666,129,36.0077519379845,31.0077519379845,72,64.5138888888889,30.5555555555556,193.932877134549,0.0199267469757051,14.7877477203895
USDCHF,15-Apr-2002,31-Jan-2020,-2.70878427347749,134,34.6641791044776,33.5820895522388,74,62.7702702702703,31.0810810810811,216.493615770582,-0.104855680878133,14.236064959985
USDJPY,15-Apr-2002,31-Jan-2020,2.10034593596773,137,33.9051094890511,32.8467153284672,71,65.4225352112676,30.9859154929577,15247.6808963808,0.139066090026319,13.5671268778958
USDNOK,15-Apr-2002,31-Jan-2020,3.95626747161535,122,38.0737704918033,37.7049180327869,77,60.3246753246753,35.0649350649351,1274.80708424183,0.244505918304912,15.5105140003199
USDSEK,15-Apr-2002,31-Jan-2020,2.37120379209741,133,34.9248120300752,34.5864661654135,70,66.3571428571429,37.1428571428571,1441.09378188029,0.133468000880742,14.8752088079981
USDBRL,12-Apr-2002,31-Jan-2020,8.17008652843925,124,37.4596774193548,34.6774193548387,74,62.7702702702703,36.4864864864865,876.269853968093,0.294286433239148,16.0794391428747
USDCLP,12-Apr-2002,31-Jan-2020,8.87011827146575,133,34.9248120300752,37.593984962406,69,67.3188405797101,43.4782608695652,272155.527289744,0.309478043241495,15.0400184060674
USDCOP,11-Apr-2002,31-Jan-2020,11.1912727857687,109,42.6146788990826,48.6238532110092,71,65.4225352112676,39.4366197183099,1387098.88956123,0.343544377746235,17.5312389756764
USDCZK,12-Apr-2002,31-Jan-2020,2.78858686619701,120,38.7083333333333,40.8333333333333,74,62.7702702702703,41.8918918918919,4527.48921798693,0.170997343244242,16.5823667922497
USDHUF,12-Apr-2002,31-Jan-2020,-1.67642914338308,132,35.1893939393939,31.0606060606061,75,61.9333333333333,33.3333333333333,20440.8585677672,-0.123040708937049,13.9001545570884
USDILS,11-Apr-2002,31-Jan-2020,5.10576863004051,120,38.7083333333333,43.3333333333333,65,71.4615384615385,49.2307692307692,682.050613636854,0.36205254383448,18.2655113024758
USDINR,15-Apr-2002,31-Jan-2020,10.4229913502068,105,44.2380952380952,40,61,76.1475409836066,47.5409836065574,29793.9131754516,0.296734669114227,19.2521044133477
USDKRW,11-Apr-2002,31-Jan-2020,4.36179132358112,123,37.7642276422764,34.9593495934959,74,62.7702702702703,31.0810810810811,314027.987810699,0.173866821688834,15.097524219591
USDMXN,12-Apr-2002,31-Jan-2020,1.57707095414985,129,36.0077519379845,35.6589147286822,67,69.3283582089552,35.8208955223881,1196.39541590538,0.0877810598720141,15.0124331449353
USDMYR,15-Apr-2002,31-Jan-2020,11.122023997448,101,45.990099009901,38.6138613861386,60,77.4166666666667,41.6666666666667,1045.49669914502,0.754111433640989,16.4076818607084
USDPHP,12-Apr-2002,31-Jan-2020,0.18646558004578,103,45.0970873786408,35.9223300970874,62,74.9193548387097,37.0967741935484,4201.07680182094,0.0145550606265632,18.877032739111
USDPLN,15-Apr-2002,31-Jan-2020,1.63936916534613,127,36.5748031496063,34.6456692913386,71,65.4225352112676,30.9859154929577,498.367642831702,0.0978988386213951,15.4058897860637
USDRON,12-Apr-2002,31-Jan-2020,1.40053851682482,113,41.1061946902655,31.858407079646,70,66.3571428571429,30,344.250502747604,0.0961027442279404,16.5297739504844
USDSGD,15-Apr-2002,31-Jan-2020,4.70745870377927,121,38.3884297520661,41.3223140495868,62,74.9193548387097,37.0967741935484,252.982087264848,0.333604901835174,17.9605160947845
USDTHB,12-Apr-2002,31-Jan-2020,15.3937090630423,80,58.0625,55,54,86.0185185185185,50,28296.37688436,0.696549906831868,26.1571582346609
USDTRY,12-Apr-2002,31-Jan-2020,4.98343933802663,120,38.7083333333333,38.3333333333333,70,66.3571428571429,34.2857142857143,232.179017923222,0.28127426682486,16.059866341372
USDTWD,19-Apr-2002,31-Jan-2020,13.3724488165733,86,54.0116279069767,46.5116279069767,55,84.4545454545455,54.5454545454545,17725.8106916378,0.62225321502245,23.0604888932381
USDZAR,12-Apr-2002,31-Jan-2020,-1.84285494083838,131,35.4580152671756,30.5343511450382,76,61.1184210526316,32.8947368421053,1002.59817759504,-0.111309859220524,14.1774349549739
