code,start_time,end_time,annualized_rate_of_return,n_of_transacqtions_of_rule_1,trading_interval_1,odds_1,n_of_transactions_of_rule_2,trading_interval_2,odds_2,volatility,sharpe_ratio,holding_period
AUDUSD,15-Apr-2002,31-Jan-2020,3.07809207423342,127,36.5748031496063,37.7952755905512,64,72.578125,31.25,126.982171455805,0.202773434093699,14.9234880719571
EURUSD,15-Apr-2002,31-Jan-2020,4.50853599530547,127,36.5748031496063,35.4330708661417,59,78.728813559322,37.2881355932203,188.888801468826,0.22869103281713,14.9967707212056
GBPUSD,15-Apr-2002,31-Jan-2020,-1.40170538369084,146,31.8150684931507,27.3972602739726,72,64.5138888888889,26.3888888888889,93.2374348142688,-0.0842265403518189,12.8023476582109
NZDUSD,15-Apr-2002,31-Jan-2020,2.93964466712073,124,37.4596774193548,37.0967741935484,61,76.1475409836066,34.4262295081967,124.645333345882,0.194745028082636,16.0724198587519
USDCAD,15-Apr-2002,31-Jan-2020,1.19603975128113,129,36.0077519379845,31.0077519379845,57,81.4912280701754,36.8421052631579,194.548727218936,0.0686292872473023,14.9559075857255
USDCHF,15-Apr-2002,31-Jan-2020,-2.44131364166343,134,34.6641791044776,33.5820895522388,62,74.9193548387097,30.6451612903226,239.634750949647,-0.0872826821163123,13.7878473671492
USDJPY,15-Apr-2002,31-Jan-2020,1.92572040459047,137,33.9051094890511,32.8467153284672,61,76.1475409836066,31.1475409836066,14540.1093875893,0.131583379858379,13.1570653450848
USDNOK,15-Apr-2002,31-Jan-2020,4.33204476091127,122,38.0737704918033,37.7049180327869,62,74.9193548387097,35.4838709677419,1266.14494594804,0.279408748902027,15.2555705792464
USDSEK,15-Apr-2002,31-Jan-2020,1.95609758820474,133,34.9248120300752,34.5864661654135,61,76.1475409836066,34.4262295081967,1323.02498029975,0.115433427210152,14.6929400416591
USDBRL,12-Apr-2002,31-Jan-2020,7.17504761919765,124,37.4596774193548,34.6774193548387,62,74.9193548387097,33.8709677419355,737.55168713254,0.277768785370255,15.4857958534188
USDCLP,12-Apr-2002,31-Jan-2020,8.16436779517626,133,34.9248120300752,37.593984962406,61,76.1475409836066,40.9836065573771,240580.157793131,0.299897970676537,14.6334537293744
USDCOP,11-Apr-2002,31-Jan-2020,9.80065522541682,109,42.6146788990826,48.6238532110092,63,73.7301587301587,42.8571428571429,1063981.67652287,0.339372212415553,17.0813658302529
USDCZK,12-Apr-2002,31-Jan-2020,2.3141973761456,120,38.7083333333333,40.8333333333333,66,70.3787878787879,37.8787878787879,4052.52882880186,0.151716029463032,15.7656269012964
USDHUF,12-Apr-2002,31-Jan-2020,-0.539452312682032,132,35.1893939393939,31.0606060606061,57,81.4912280701754,38.5964912280702,20166.7438088463,-0.0442357744766176,14.0449756727664
USDILS,11-Apr-2002,31-Jan-2020,3.98203348202104,120,38.7083333333333,43.3333333333333,57,81.4912280701754,43.859649122807,600.532513269632,0.287859574041078,16.7449657081347
USDINR,15-Apr-2002,31-Jan-2020,9.88436896395815,105,44.2380952380952,40,50,92.9,46,25201.4988884428,0.314604161477371,19.3750225760542
USDKRW,11-Apr-2002,31-Jan-2020,4.04082862028661,123,37.7642276422764,34.9593495934959,63,73.7301587301587,28.5714285714286,299321.142562511,0.163881806260918,14.8954226816285
USDMXN,12-Apr-2002,31-Jan-2020,0.515839493161896,129,36.0077519379845,35.6589147286822,56,82.9464285714286,33.9285714285714,986.904160396655,0.0316382164502314,14.3147258062138
USDMYR,15-Apr-2002,31-Jan-2020,11.4777406773422,101,45.990099009901,38.6138613861386,49,94.7959183673469,46.9387755102041,1093.17319732182,0.772586511016911,16.5944333384592
USDPHP,12-Apr-2002,31-Jan-2020,0.486685977258272,103,45.0970873786408,35.9223300970874,53,87.6415094339623,39.622641509434,4102.16630374503,0.0399538884305073,18.8185284211257
USDPLN,15-Apr-2002,31-Jan-2020,1.54304413722379,128,36.2890625,34.375,59,78.728813559322,33.8983050847458,450.79130662083,0.100982859817575,14.98593294652
USDRON,12-Apr-2002,31-Jan-2020,2.34109158056968,112,41.4732142857143,31.25,54,86.0185185185185,37.037037037037,371.955929329057,0.162037098038073,16.5903669634994
USDSGD,15-Apr-2002,31-Jan-2020,4.20736534901121,121,38.3884297520661,41.3223140495868,56,82.9464285714286,35.7142857142857,230.689387963035,0.311651716616759,17.6657116833651
USDTHB,12-Apr-2002,31-Jan-2020,13.4214400703487,80,58.0625,55,50,92.9,54,21153.3915163901,0.657186225512765,24.9788732274989
USDTRY,12-Apr-2002,31-Jan-2020,4.38957558910253,120,38.7083333333333,38.3333333333333,55,84.4545454545455,38.1818181818182,203.473220032887,0.26698429828891,15.6356016420898
USDTWD,19-Apr-2002,31-Jan-2020,12.835746825741,86,54.0116279069767,46.5116279069767,47,98.8297872340426,59.5744680851064,16268.6027748005,0.614619551991941,23.2363757841209
USDZAR,12-Apr-2002,31-Jan-2020,-1.97884375368784,131,35.4580152671756,30.5343511450382,62,74.9193548387097,29.0322580645161,934.403578753203,-0.126790430365923,13.9996101133214
