code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,21-Mar-2017,31-Jan-2020,0.0550965218072144,0.84457896473656,25.2190476190476
AUDUSD,21-Mar-2017,31-Jan-2020,0.00856733530026398,-0.198805321062328,21.125
EURUSD,21-Mar-2017,31-Jan-2020,0.00838219364366027,0.010214951809945,20.4222222222222
GBPUSD,21-Mar-2017,31-Jan-2020,0.00832440915287011,-0.0871308010376155,21.8695652173913
NZDUSD,21-Mar-2017,31-Jan-2020,0.00663552916182507,0.148520873944473,24.2888888888889
USDCAD,21-Mar-2017,31-Jan-2020,0.00808553050740932,-1.23685540157409,14.4426229508197
USDCHF,21-Mar-2017,31-Jan-2020,0.00898323189031902,-0.146907565000905,19.5
USDJPY,21-Mar-2017,31-Jan-2020,0.00893303679770484,-0.495029574962499,17.375
USDNOK,21-Mar-2017,31-Jan-2020,0.00743620369831895,0.203734214071344,25.0714285714286
USDSEK,21-Mar-2017,31-Jan-2020,0.0081313768258041,0.49954477727043,25.1891891891892
USDBRL,21-Mar-2017,31-Jan-2020,0.0109449007681036,0.0677187457759741,16.75
USDCLP,21-Mar-2017,31-Jan-2020,0.0102562353759113,0.339902599292627,24.5945945945946
USDCOP,21-Mar-2017,31-Jan-2020,0.0107110364578074,-0.913534423138697,12.4923076923077
USDCZK,21-Mar-2017,31-Jan-2020,0.00772013772296972,-0.0363533932410136,20.8039215686275
USDHUF,21-Mar-2017,31-Jan-2020,0.00787632684835065,0.391059339160485,21.4146341463415
USDILS,21-Mar-2017,31-Jan-2020,0.00603288149811284,-0.152346492694279,36.7241379310345
USDINR,21-Mar-2017,31-Jan-2020,0.0109624879240477,0.367588071665242,23.1666666666667
USDKRW,21-Mar-2017,31-Jan-2020,0.00788954541832873,0.0193258516856726,15.046511627907
USDMXN,21-Mar-2017,31-Jan-2020,0.00859225642419631,-0.516439536402127,18.0925925925926
USDMYR,21-Mar-2017,31-Jan-2020,0.0120970834341775,1.78485844545169,33.5277777777778
USDPHP,21-Mar-2017,31-Jan-2020,0.00786448082498599,-0.203036569143547,23.093023255814
USDPLN,21-Mar-2017,31-Jan-2020,0.00956079872491452,-0.159731394453667,16.4
USDRON,21-Mar-2017,31-Jan-2020,0.00840651015518956,-0.0362402782763243,19.8367346938776
USDSGD,21-Mar-2017,31-Jan-2020,0.00868656197155818,0.251409278321101,37.7142857142857
USDTHB,21-Mar-2017,31-Jan-2020,0.00752765535685015,1.28169277329576,38.40625
USDTRY,21-Mar-2017,31-Jan-2020,0.0187039316438443,1.11708841846859,26.6315789473684
USDTWD,24-Mar-2017,31-Jan-2020,0.00712462040193958,0.258992463964968,34.1785714285714
USDZAR,21-Mar-2017,31-Jan-2020,0.00812575209100968,-0.832100420787398,14.3064516129032
