code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,04-Apr-2011,31-Jan-2020,47.1246210781529,-0.368216999021353,19.8240144292708
AUDUSD,04-Apr-2011,31-Jan-2020,0.00808687720710066,0.204653892825176,14.1553398058252
EURUSD,04-Apr-2011,31-Jan-2020,0.0078420995920074,-0.1600898207624,13.4467005076142
GBPUSD,04-Apr-2011,31-Jan-2020,0.00934494936023735,-0.315112433490239,12.3234042553191
NZDUSD,04-Apr-2011,31-Jan-2020,0.00799866609630078,0.148746973696432,14.8205128205128
USDCAD,04-Apr-2011,31-Jan-2020,0.00819367824759673,-0.143754000831491,14.7142857142857
USDCHF,04-Apr-2011,31-Jan-2020,0.0122079406694999,-0.216042700000601,13.225
USDJPY,04-Apr-2011,31-Jan-2020,0.00945983722177336,0.479461011399721,13.6082474226804
USDNOK,04-Apr-2011,31-Jan-2020,0.00795414585771834,0.197234547037056,15.9723756906077
USDSEK,04-Apr-2011,31-Jan-2020,0.00734489262775295,-0.30156019341988,13.380487804878
USDBRL,04-Apr-2011,31-Jan-2020,0.011453016157968,0.426309644326548,15.6989247311828
USDCLP,04-Apr-2011,31-Jan-2020,0.00912446007967712,0.150212579716787,14.3230769230769
USDCOP,04-Apr-2011,31-Jan-2020,0.00782668432257156,0.175402051686762,14.025641025641
USDCZK,04-Apr-2011,31-Jan-2020,0.00815078169171696,-0.0176914229714586,14.5346534653465
USDHUF,04-Apr-2011,31-Jan-2020,0.00808499629913867,-0.0679249061317171,13.9417989417989
USDILS,04-Apr-2011,31-Jan-2020,0.00651850198310197,0.137168711016866,16.9766081871345
USDINR,04-Apr-2011,31-Jan-2020,0.0111601770508323,0.293953903467234,13.5582524271845
USDKRW,04-Apr-2011,31-Jan-2020,0.0084238921053999,-0.00278468068933341,13.8578680203046
USDMXN,04-Apr-2011,31-Jan-2020,0.00982363336424162,0.171503593981972,15.8524590163934
USDMYR,05-Apr-2011,31-Jan-2020,0.0102780471336649,0.948817144989361,16.3212435233161
USDPHP,04-Apr-2011,31-Jan-2020,0.00705977975193334,-0.0541168997726976,16.4602272727273
USDPLN,04-Apr-2011,31-Jan-2020,0.00839056916037959,-0.0277146738533773,14.1813471502591
USDRON,04-Apr-2011,31-Jan-2020,0.00787142965252747,0.12409586783547,15.2119565217391
USDSGD,04-Apr-2011,31-Jan-2020,0.00864071226977406,0.472871421764378,18.0571428571429
USDTHB,04-Apr-2011,31-Jan-2020,0.00743821698643642,0.616922512321858,20.1168831168831
USDTRY,04-Apr-2011,31-Jan-2020,0.0104123878666114,0.605413948896495,16.1297297297297
USDTWD,08-Apr-2011,31-Jan-2020,0.00727724250224241,0.585301551271515,21.4532374100719
USDZAR,04-Apr-2011,31-Jan-2020,0.00817237749932497,-0.250084100067531,12.635
