code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,17-Dec-2004,31-Jan-2020,0.0318575362318422,0.67796817333455,20.6599966925748
AUDUSD,20-Dec-2004,31-Jan-2020,0.00783467234957372,0.165550198575277,13.7259036144578
EURUSD,20-Dec-2004,31-Jan-2020,0.00799631661229819,0.375967024950795,14.9401993355482
GBPUSD,20-Dec-2004,31-Jan-2020,0.00859585214666241,-0.0648648002182021,12.4791086350975
NZDUSD,20-Dec-2004,31-Jan-2020,0.00759599584055547,0.101132327209528,15.1097178683386
USDCAD,20-Dec-2004,31-Jan-2020,0.00770165654737096,0.0280873112109792,14.0932475884244
USDCHF,20-Dec-2004,31-Jan-2020,0.0108716219657197,-0.134442599500297,13.5123456790123
USDJPY,20-Dec-2004,31-Jan-2020,0.00891672702700001,0.206856481840299,12.7934131736527
USDNOK,20-Dec-2004,31-Jan-2020,0.00881944782383406,0.35762680770851,15.2541254125413
USDSEK,20-Dec-2004,31-Jan-2020,0.00771390553467021,0.0694665522853056,14.2507836990596
USDBRL,20-Dec-2004,31-Jan-2020,0.0110324535546777,0.256852555684877,14.75
USDCLP,20-Dec-2004,31-Jan-2020,0.00976515613169401,0.428975385812254,13.8722741433022
USDCOP,17-Dec-2004,31-Jan-2020,0.00823962450465001,0.47354962387582,15.7373737373737
USDCZK,20-Dec-2004,31-Jan-2020,0.00740623991824392,0.224800732215612,15.7350993377483
USDHUF,20-Dec-2004,31-Jan-2020,0.00758867031535907,0.0442523987939656,14.0873786407767
USDILS,20-Dec-2004,31-Jan-2020,0.00699847953741924,0.376339257771155,17.0744680851064
USDINR,20-Dec-2004,31-Jan-2020,0.00920821110264639,0.512552119281629,16.6828358208955
USDKRW,20-Dec-2004,31-Jan-2020,0.0118881533816907,0.250353284809142,14.9573770491803
USDMXN,20-Dec-2004,31-Jan-2020,0.00947955471916645,0.101057578638927,14.3843648208469
USDMYR,21-Dec-2004,31-Jan-2020,0.00982971791490434,1.09307128390219,17.3238434163701
USDPHP,20-Dec-2004,31-Jan-2020,0.00621906075117263,0.0891589759054341,19.0114503816794
USDPLN,20-Dec-2004,31-Jan-2020,0.00837732623965375,0.180671669088164,15.0097087378641
USDRON,20-Dec-2004,31-Jan-2020,0.0075609234962405,0.299498912831268,16.4275362318841
USDSGD,20-Dec-2004,31-Jan-2020,0.00781125327224616,0.463873474113823,18.4063604240283
USDTHB,20-Dec-2004,31-Jan-2020,0.00985560751253396,0.806807463771181,24.9906542056075
USDTRY,20-Dec-2004,31-Jan-2020,0.0102442156810345,0.311392274020979,14.5249169435216
USDTWD,24-Dec-2004,31-Jan-2020,0.00827743954288374,0.855723462327352,21.2900432900433
USDZAR,20-Dec-2004,31-Jan-2020,0.0085841581846505,-0.193048242325954,13.4674922600619
