code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,17-Dec-2004,31-Jan-2020,0.982533593627316,-0.0869332721333464,28.4471788715486
AUDUSD,20-Dec-2004,31-Jan-2020,0.00854043023781742,-0.0528521519171597,20.2906976744186
EURUSD,20-Dec-2004,31-Jan-2020,0.00901628612650403,0.0809609624458869,19.7431906614786
GBPUSD,20-Dec-2004,31-Jan-2020,0.00954945040106682,-0.0428321462670612,18.1584507042254
NZDUSD,20-Dec-2004,31-Jan-2020,0.00852884211893066,0.0346613668224692,23.7903930131004
USDCAD,20-Dec-2004,31-Jan-2020,0.00896018987429543,-0.0185837596793016,20.0398406374502
USDCHF,20-Dec-2004,31-Jan-2020,0.0124639574598493,-0.150225093651941,20.8083333333333
USDJPY,20-Dec-2004,31-Jan-2020,0.00960158341482894,0.166378593792462,21.5084745762712
USDNOK,20-Dec-2004,31-Jan-2020,0.00843647137829973,0.14809601586703,23.1465517241379
USDSEK,20-Dec-2004,31-Jan-2020,0.00856261241748821,0.207092274163219,21.8340425531915
USDBRL,20-Dec-2004,31-Jan-2020,0.0116046867769624,0.311821684670007,21.0958333333333
USDCLP,20-Dec-2004,31-Jan-2020,0.0103662823647296,0.397368263295342,22.6153846153846
USDCOP,17-Dec-2004,31-Jan-2020,0.00942474205714636,0.276508745155466,22.3896103896104
USDCZK,20-Dec-2004,31-Jan-2020,0.00845622349204816,0.158179383909827,22.2730923694779
USDHUF,20-Dec-2004,31-Jan-2020,0.00887903574921405,0.0438325320951623,20.3076923076923
USDILS,20-Dec-2004,31-Jan-2020,0.00702862711317048,0.221131554598418,27.0615384615385
USDINR,20-Dec-2004,31-Jan-2020,0.00961201227981036,0.487646545739429,25.2619047619048
USDKRW,20-Dec-2004,31-Jan-2020,0.0118583517893287,0.166316423345264,19.7372549019608
USDMXN,20-Dec-2004,31-Jan-2020,0.0106872723579386,0.231309588463715,23.3532110091743
USDMYR,21-Dec-2004,31-Jan-2020,0.0110315401559677,1.02683555961619,24.35
USDPHP,20-Dec-2004,31-Jan-2020,0.00733569363893211,0.268885414172468,28.1658536585366
USDPLN,20-Dec-2004,31-Jan-2020,0.00890800372781404,0.0892162551077678,21.8897959183673
USDRON,20-Dec-2004,31-Jan-2020,0.00807378138422694,0.209926351598002,22.9126637554585
USDSGD,20-Dec-2004,31-Jan-2020,0.00868074985061242,0.436671714884213,31.2879581151832
USDTHB,20-Dec-2004,31-Jan-2020,0.012828966881044,0.77627772137306,34.1931818181818
USDTRY,20-Dec-2004,31-Jan-2020,0.0133428621890969,0.580895670466204,22.1637931034483
USDTWD,24-Dec-2004,31-Jan-2020,0.00873064253865224,0.635493812696278,29.9065934065934
USDZAR,20-Dec-2004,31-Jan-2020,0.0089584044722359,-0.315328234574358,18.6269230769231
