code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,21-Mar-2017,31-Jan-2020,0.053171030096426,0.656686152618637,14.8290540540541
AUDUSD,21-Mar-2017,31-Jan-2020,0.00737190951693123,-0.388656315820711,9.32142857142857
EURUSD,21-Mar-2017,31-Jan-2020,0.00738993060017109,-0.263981833817629,10.3802816901408
GBPUSD,21-Mar-2017,31-Jan-2020,0.00826955735084987,0.280995064841664,12.6764705882353
NZDUSD,21-Mar-2017,31-Jan-2020,0.00657848440411364,0.47652452839793,12.1267605633803
USDCAD,21-Mar-2017,31-Jan-2020,0.00695527975993714,-1.04484487271501,9.89873417721519
USDCHF,21-Mar-2017,31-Jan-2020,0.00726396113943549,-0.0378892177289837,10.8
USDJPY,21-Mar-2017,31-Jan-2020,0.00773704807171993,-0.320746086421007,9.85897435897436
USDNOK,21-Mar-2017,31-Jan-2020,0.00690301504942064,0.0731059797579184,12.2153846153846
USDSEK,21-Mar-2017,31-Jan-2020,0.00704377689418308,0.100700334751745,11.2173913043478
USDBRL,21-Mar-2017,31-Jan-2020,0.0107364722898878,0.0508720540928293,11.027027027027
USDCLP,21-Mar-2017,31-Jan-2020,0.00999876944046814,0.529291404654107,13.6190476190476
USDCOP,21-Mar-2017,31-Jan-2020,0.00828838982197779,-0.723344122438581,9.58024691358025
USDCZK,21-Mar-2017,31-Jan-2020,0.00850083298045515,0.0596517652250147,12.9571428571429
USDHUF,21-Mar-2017,31-Jan-2020,0.00854052296719918,0.366564512513419,11.5873015873016
USDILS,21-Mar-2017,31-Jan-2020,0.0055569604845875,-0.149037057665532,11.6363636363636
USDINR,21-Mar-2017,31-Jan-2020,0.0104985054811249,-0.0744462456711208,10.5
USDKRW,21-Mar-2017,31-Jan-2020,0.00763981849369281,0.0512625995319181,11.0655737704918
USDMXN,21-Mar-2017,31-Jan-2020,0.00754437274962971,-0.0723105363081666,14.34375
USDMYR,21-Mar-2017,31-Jan-2020,0.0092824749203393,1.744484532712,15.35
USDPHP,21-Mar-2017,31-Jan-2020,0.00671747646869769,-0.57539521960072,10.8194444444444
USDPLN,21-Mar-2017,31-Jan-2020,0.00843747045830463,-0.245501353999861,9.21518987341772
USDRON,21-Mar-2017,31-Jan-2020,0.00829924516954859,-0.576196193812192,11.8513513513514
USDSGD,21-Mar-2017,31-Jan-2020,0.00755599814113314,0.160660121804021,11.9692307692308
USDTHB,21-Mar-2017,31-Jan-2020,0.00882574004740645,0.893048253441105,15.6774193548387
USDTRY,21-Mar-2017,31-Jan-2020,0.0123978623786587,0.800182958850444,16.8653846153846
USDTWD,24-Mar-2017,31-Jan-2020,0.00653872594872063,0.51960190770349,21.609756097561
USDZAR,21-Mar-2017,31-Jan-2020,0.00766470515803185,-0.685928910585984,9.07317073170732
