code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,17-Dec-2004,31-Jan-2020,0.45853829005718,-0.201158248822102,21.543265613243
AUDUSD,20-Dec-2004,31-Jan-2020,0.00820921424419547,0.0711902496894239,13.7164948453608
EURUSD,20-Dec-2004,31-Jan-2020,0.00820924074798012,0.182884990533656,13.6819407008086
GBPUSD,20-Dec-2004,31-Jan-2020,0.00916907643739893,-0.0158376031050997,12.6634146341463
NZDUSD,20-Dec-2004,31-Jan-2020,0.00799213016197409,0.0123738297603481,14.6172506738544
USDCAD,20-Dec-2004,31-Jan-2020,0.00811941804929502,-0.0815340133053111,13.8657534246575
USDCHF,20-Dec-2004,31-Jan-2020,0.00977582268334508,-0.12033932024522,13.2552631578947
USDJPY,20-Dec-2004,31-Jan-2020,0.00915049394605545,0.172144650423867,13.536
USDNOK,20-Dec-2004,31-Jan-2020,0.00929373973035602,0.272079119351925,14.3514986376022
USDSEK,20-Dec-2004,31-Jan-2020,0.00802824878194747,0.0130435227063505,14.3123287671233
USDBRL,20-Dec-2004,31-Jan-2020,0.0113625430032529,0.319024289251796,15.1752873563218
USDCLP,20-Dec-2004,31-Jan-2020,0.0100809245671435,0.435745628120149,13.8693333333333
USDCOP,17-Dec-2004,31-Jan-2020,0.00893435435404264,0.547354715516808,15.9300911854103
USDCZK,20-Dec-2004,31-Jan-2020,0.00789061097832656,0.0336514987811166,15.0690607734807
USDHUF,20-Dec-2004,31-Jan-2020,0.00804078129407109,-0.0242844661403067,14.2631578947368
USDILS,20-Dec-2004,31-Jan-2020,0.0073526291378004,0.346981694769632,17.0718954248366
USDINR,20-Dec-2004,31-Jan-2020,0.00936415145804468,0.451999534230092,17.6578073089701
USDKRW,20-Dec-2004,31-Jan-2020,0.0121090482177516,0.143606702369962,14.5290858725762
USDMXN,20-Dec-2004,31-Jan-2020,0.00995769693489344,0.0715148586286067,14.5295774647887
USDMYR,21-Dec-2004,31-Jan-2020,0.0105349121455057,1.19272732880469,17.1481481481481
USDPHP,20-Dec-2004,31-Jan-2020,0.00667786760260644,0.231269312897229,19.6223776223776
USDPLN,20-Dec-2004,31-Jan-2020,0.00862311032414325,0.139643850387753,14.7479452054795
USDRON,20-Dec-2004,31-Jan-2020,0.00817965217513301,0.235137692859928,16.3446153846154
USDSGD,20-Dec-2004,31-Jan-2020,0.00795958857432839,0.335034175918458,17.8761609907121
USDTHB,20-Dec-2004,31-Jan-2020,0.0109351932530533,0.824044284889945,25.0555555555556
USDTRY,20-Dec-2004,31-Jan-2020,0.010906384866529,0.327901275598727,14.5982905982906
USDTWD,24-Dec-2004,31-Jan-2020,0.00878680685148405,0.952629733787188,21.843137254902
USDZAR,20-Dec-2004,31-Jan-2020,0.00816223929711023,-0.321794307419692,13.6994535519126
