code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,17-Dec-2004,31-Jan-2020,0.640676515745243,0.346957659371208,23.3096296296296
AUDUSD,20-Dec-2004,31-Jan-2020,0.00816312127233408,0.149822563585194,15.4431137724551
EURUSD,20-Dec-2004,31-Jan-2020,0.00824727141498614,0.145745527075979,15.3938461538462
GBPUSD,20-Dec-2004,31-Jan-2020,0.00911809241630609,-0.0566716893082788,13.8834688346883
NZDUSD,20-Dec-2004,31-Jan-2020,0.00796466508029157,0.0928204927400988,16.8611987381703
USDCAD,20-Dec-2004,31-Jan-2020,0.00813936776532736,-0.0266283514373102,15.8940809968847
USDCHF,20-Dec-2004,31-Jan-2020,0.0114027758089843,-0.170910445489297,14.6705882352941
USDJPY,20-Dec-2004,31-Jan-2020,0.00947924828000675,0.330436409181413,15.0828220858896
USDNOK,20-Dec-2004,31-Jan-2020,0.00911543286598669,0.336366345688213,17.6688963210702
USDSEK,20-Dec-2004,31-Jan-2020,0.00850026065326871,0.0573920936154978,15.5679758308157
USDBRL,20-Dec-2004,31-Jan-2020,0.0115378458762915,0.284039259813852,16.6194968553459
USDCLP,20-Dec-2004,31-Jan-2020,0.0101834437980684,0.397559195356186,16.2866043613707
USDCOP,17-Dec-2004,31-Jan-2020,0.00877980303049704,0.433207200988261,18.3754266211604
USDCZK,20-Dec-2004,31-Jan-2020,0.0079860593401477,0.220529635375238,18.0524590163934
USDHUF,20-Dec-2004,31-Jan-2020,0.00803419389507493,-0.0804734208517112,15.0152905198777
USDILS,20-Dec-2004,31-Jan-2020,0.00721488474950045,0.330474134023497,18.2229965156794
USDINR,20-Dec-2004,31-Jan-2020,0.00977001209299718,0.483547415039126,19.5575539568345
USDKRW,20-Dec-2004,31-Jan-2020,0.0123492210242565,0.2038515895895,16.4984227129338
USDMXN,20-Dec-2004,31-Jan-2020,0.0098613811217119,0.119621227343891,16.0618892508143
USDMYR,21-Dec-2004,31-Jan-2020,0.0100468334239543,0.944311093680712,18.8912280701754
USDPHP,20-Dec-2004,31-Jan-2020,0.00679164324032798,0.142795894035461,20.87265917603
USDPLN,20-Dec-2004,31-Jan-2020,0.00875752796845157,0.194362580058036,16.0526315789474
USDRON,20-Dec-2004,31-Jan-2020,0.00816764097788844,0.233944254097342,18.351724137931
USDSGD,20-Dec-2004,31-Jan-2020,0.00817258184866998,0.439828937385289,19.2837370242215
USDTHB,20-Dec-2004,31-Jan-2020,0.00947924197839308,0.905404504752155,28.4666666666667
USDTRY,20-Dec-2004,31-Jan-2020,0.0110878804310221,0.358124861732389,16.018927444795
USDTWD,24-Dec-2004,31-Jan-2020,0.00893905751864775,0.810888853072347,23.7598253275109
USDZAR,20-Dec-2004,31-Jan-2020,0.0092027786196734,-0.134350300238656,14.8140243902439
