code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,21-Mar-2017,31-Jan-2020,0.037660717633104,0.71718018566002,15.2898113207547
AUDUSD,21-Mar-2017,31-Jan-2020,0.00685854681603716,-0.201560410213739,9.66216216216216
EURUSD,21-Mar-2017,31-Jan-2020,0.00713078316733471,-0.00310522176680935,11.327868852459
GBPUSD,21-Mar-2017,31-Jan-2020,0.00803678755353804,0.346135100682036,13.3548387096774
NZDUSD,21-Mar-2017,31-Jan-2020,0.0062565194941234,0.4309737018774,11.8550724637681
USDCAD,21-Mar-2017,31-Jan-2020,0.0065222288601446,-0.808414928405182,10.3943661971831
USDCHF,21-Mar-2017,31-Jan-2020,0.00683664998923164,-0.0140838923780878,11.1612903225806
USDJPY,21-Mar-2017,31-Jan-2020,0.00722648836166589,-0.299730438285037,9.88235294117647
USDNOK,21-Mar-2017,31-Jan-2020,0.00658605844459951,0.0532302537429051,12.4237288135593
USDSEK,21-Mar-2017,31-Jan-2020,0.00672169152313738,0.123897696967026,11.1538461538462
USDBRL,21-Mar-2017,31-Jan-2020,0.0101522000200166,0.000423382980498152,10.9571428571429
USDCLP,21-Mar-2017,31-Jan-2020,0.00967588387271043,0.402312059997851,13.015873015873
USDCOP,21-Mar-2017,31-Jan-2020,0.00779439599935447,-0.784995758543262,9.16883116883117
USDCZK,21-Mar-2017,31-Jan-2020,0.00815479942008717,0.301590287608561,14.4166666666667
USDHUF,21-Mar-2017,31-Jan-2020,0.00812965452260721,0.293538117946048,11.3606557377049
USDILS,21-Mar-2017,31-Jan-2020,0.00537825072536483,0.146771734139476,12.4655172413793
USDINR,21-Mar-2017,31-Jan-2020,0.00988791081737788,-0.202486218863708,10.1
USDKRW,21-Mar-2017,31-Jan-2020,0.00721026514950257,0.00798002626531687,10.7894736842105
USDMXN,21-Mar-2017,31-Jan-2020,0.006895646252675,-0.0639881904673315,14.4285714285714
USDMYR,21-Mar-2017,31-Jan-2020,0.00891597938572085,1.82223193188182,16.5576923076923
USDPHP,21-Mar-2017,31-Jan-2020,0.00611711370558114,-0.700095422070361,10.8939393939394
USDPLN,21-Mar-2017,31-Jan-2020,0.00798700891423827,-0.187905399034122,9.56338028169014
USDRON,21-Mar-2017,31-Jan-2020,0.00798234022720463,-0.492445619868258,12.3676470588235
USDSGD,21-Mar-2017,31-Jan-2020,0.00745140545006245,0.235934116877697,12.3728813559322
USDTHB,21-Mar-2017,31-Jan-2020,0.00831630679079166,0.812774921307271,15.7142857142857
USDTRY,21-Mar-2017,31-Jan-2020,0.0113766536182462,0.677189791043435,16.52
USDTWD,24-Mar-2017,31-Jan-2020,0.00623884488600926,0.508611832985758,18.8205128205128
USDZAR,21-Mar-2017,31-Jan-2020,0.006923521991229,-0.383309876954923,10.3538461538462
