code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,21-Mar-2017,31-Jan-2020,0.0558594715230511,0.762812499261009,22.1787905346188
AUDUSD,21-Mar-2017,31-Jan-2020,0.00717363762286664,-0.415821236626012,18.8653846153846
EURUSD,21-Mar-2017,31-Jan-2020,0.00819111721462175,-0.0190498027114986,17.8571428571429
GBPUSD,21-Mar-2017,31-Jan-2020,0.00900034737537884,0.034970845065407,17.1964285714286
NZDUSD,21-Mar-2017,31-Jan-2020,0.00783049868461764,0.453500802888776,22.531914893617
USDCAD,21-Mar-2017,31-Jan-2020,0.00820630441686106,-1.03915370058897,12.1194029850746
USDCHF,21-Mar-2017,31-Jan-2020,0.00763000553608393,0.234625128581304,18.1458333333333
USDJPY,21-Mar-2017,31-Jan-2020,0.00832496556835516,-0.512087685214163,15.5483870967742
USDNOK,21-Mar-2017,31-Jan-2020,0.00742572022285461,0.0913156611038956,21.2448979591837
USDSEK,21-Mar-2017,31-Jan-2020,0.00699121859522322,0.29584000561369,18.6382978723404
USDBRL,21-Mar-2017,31-Jan-2020,0.0100141786015266,-0.0540556806989694,14.3333333333333
USDCLP,21-Mar-2017,31-Jan-2020,0.0114588903504278,0.346236958934435,15.8679245283019
USDCOP,21-Mar-2017,31-Jan-2020,0.00964831199966731,-0.944598940581042,10.4084507042254
USDCZK,21-Mar-2017,31-Jan-2020,0.00745041329335171,-0.291281140177018,17.4655172413793
USDHUF,21-Mar-2017,31-Jan-2020,0.00757963486644213,0.250692998582328,17.2978723404255
USDILS,21-Mar-2017,31-Jan-2020,0.00667769835657245,0.141011724015514,27.3947368421053
USDINR,21-Mar-2017,31-Jan-2020,0.0102019422269557,-0.0105668395414491,19.2916666666667
USDKRW,21-Mar-2017,31-Jan-2020,0.00789322265186442,0.0984929672197829,13.8723404255319
USDMXN,21-Mar-2017,31-Jan-2020,0.00858088410463361,-0.474520733399634,15.8620689655172
USDMYR,21-Mar-2017,31-Jan-2020,0.0101217229290468,1.66352138132075,30.5789473684211
USDPHP,21-Mar-2017,31-Jan-2020,0.00743697246024528,-0.207952631081253,18.5416666666667
USDPLN,21-Mar-2017,31-Jan-2020,0.00914399040090657,-0.256240578595357,15.6842105263158
USDRON,21-Mar-2017,31-Jan-2020,0.00781980667905212,-0.160718638851131,16.0181818181818
USDSGD,21-Mar-2017,31-Jan-2020,0.00828564742745881,0.332786630744483,37.1714285714286
USDTHB,21-Mar-2017,31-Jan-2020,0.00680613172929785,1.19302894550805,34.1764705882353
USDTRY,21-Mar-2017,31-Jan-2020,0.0186790368465985,1.14678933010266,25.85
USDTWD,24-Mar-2017,31-Jan-2020,0.00655484593017303,0.475128949010442,29.8709677419355
USDZAR,21-Mar-2017,31-Jan-2020,0.0076682493172819,-0.875817201528764,11.8970588235294
