code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,17-Dec-2004,31-Jan-2020,15.2983455424588,0.260201289322401,21.0639204545455
AUDUSD,20-Dec-2004,31-Jan-2020,0.00825559867626281,0.148339863239533,13.9488636363636
EURUSD,20-Dec-2004,31-Jan-2020,0.00812095683838355,0.214035871384835,14.3573573573574
GBPUSD,20-Dec-2004,31-Jan-2020,0.00893201745919639,-0.0928151981804633,12.7139107611549
NZDUSD,20-Dec-2004,31-Jan-2020,0.00783826594946347,0.0850788720446866,14.8288288288288
USDCAD,20-Dec-2004,31-Jan-2020,0.00797602441970064,-0.0424582747412637,14.0776119402985
USDCHF,20-Dec-2004,31-Jan-2020,0.0108134159815415,-0.177212524234683,13.5693641618497
USDJPY,20-Dec-2004,31-Jan-2020,0.00919506252938475,0.210047505619076,13.2919075144509
USDNOK,20-Dec-2004,31-Jan-2020,0.0088941237866293,0.352506446005892,15.6539682539683
USDSEK,20-Dec-2004,31-Jan-2020,0.00801280521750701,0.0863366035403025,14.2967359050445
USDBRL,20-Dec-2004,31-Jan-2020,0.0114015297276641,0.319627269772035,14.8734939759036
USDCLP,20-Dec-2004,31-Jan-2020,0.00959573995083119,0.385766200052769,14.5075987841945
USDCOP,17-Dec-2004,31-Jan-2020,0.00896348847317166,0.470615207428265,15.8778135048232
USDCZK,20-Dec-2004,31-Jan-2020,0.00783140131828187,0.156299858029271,15.5060606060606
USDHUF,20-Dec-2004,31-Jan-2020,0.00797082829431296,0.0448037534270491,14.72
USDILS,20-Dec-2004,31-Jan-2020,0.00712551041392405,0.382178074008031,17.2724137931035
USDINR,20-Dec-2004,31-Jan-2020,0.00943504598880937,0.527557657591432,17.5709219858156
USDKRW,20-Dec-2004,31-Jan-2020,0.0116504253676109,0.194563894156817,14.8461538461538
USDMXN,20-Dec-2004,31-Jan-2020,0.00981737204235083,0.157460082763495,15.3980582524272
USDMYR,21-Dec-2004,31-Jan-2020,0.010187170968867,1.04427356883699,17.4101694915254
USDPHP,20-Dec-2004,31-Jan-2020,0.00660748790414272,0.11972358914778,19.1050724637681
USDPLN,20-Dec-2004,31-Jan-2020,0.00856878263302305,0.112725890523243,15.1620795107034
USDRON,20-Dec-2004,31-Jan-2020,0.0080400882121137,0.280721078399466,16.9623287671233
USDSGD,20-Dec-2004,31-Jan-2020,0.00798155131872643,0.474170288412955,18.6587030716724
USDTHB,20-Dec-2004,31-Jan-2020,0.00944684914996517,0.931254236817858,25
USDTRY,20-Dec-2004,31-Jan-2020,0.0107613967028639,0.324110196428383,14.960244648318
USDTWD,24-Dec-2004,31-Jan-2020,0.00842511968634568,0.960077551413648,22.9039301310044
USDZAR,20-Dec-2004,31-Jan-2020,0.00870470718013018,-0.236920392826743,13.7142857142857
