code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,11-Apr-2002,31-Jan-2020,0.0122474207177375,1.19882099367695,17.4296377875673
AUDUSD,15-Apr-2002,31-Jan-2020,0.00767513279850776,0.288070065114167,12.5330188679245
EURUSD,15-Apr-2002,31-Jan-2020,0.00794521788161645,0.326768666673162,12.6120481927711
GBPUSD,15-Apr-2002,31-Jan-2020,0.00854207369228912,0.0321821885225892,11.5739130434783
NZDUSD,15-Apr-2002,31-Jan-2020,0.00761699169060076,0.249571436972802,13.1515892420538
USDCAD,15-Apr-2002,31-Jan-2020,0.00761602345306012,0.0449333565177234,12.0329411764706
USDCHF,15-Apr-2002,31-Jan-2020,0.00926361672816782,-0.0307824181233635,11.893023255814
USDJPY,15-Apr-2002,31-Jan-2020,0.00859133593859846,0.216420965067943,11.2232558139535
USDNOK,15-Apr-2002,31-Jan-2020,0.00862582241395032,0.397236990790305,12.9777777777778
USDSEK,15-Apr-2002,31-Jan-2020,0.00749512391312614,0.183511396905863,12.5341176470588
USDBRL,12-Apr-2002,31-Jan-2020,0.0117443996781599,0.436172373075905,13.4084158415842
USDCLP,12-Apr-2002,31-Jan-2020,0.009885018952203,0.580353133329852,12.6222760290557
USDCOP,11-Apr-2002,31-Jan-2020,0.00900230158616203,0.827902786539312,14.8927613941019
USDCZK,12-Apr-2002,31-Jan-2020,0.00727549774636254,0.242322259649627,13.8109452736318
USDHUF,12-Apr-2002,31-Jan-2020,0.00744223652120146,-0.0441224555855563,11.5035460992908
USDILS,11-Apr-2002,31-Jan-2020,0.00709919018013813,0.402944110875917,14.0644329896907
USDINR,15-Apr-2002,31-Jan-2020,0.00925055403941984,0.773931132096178,16.7666666666667
USDKRW,11-Apr-2002,31-Jan-2020,0.0115583478954289,0.362617724163069,13.2798982188295
USDMXN,12-Apr-2002,31-Jan-2020,0.00889135396886077,0.0508146914470303,11.9605911330049
USDMYR,15-Apr-2002,31-Jan-2020,0.00982394674822179,0.724917506185652,13.9558823529412
USDPHP,12-Apr-2002,31-Jan-2020,0.00622540554915844,0.138154182384361,15.3052325581395
USDPLN,15-Apr-2002,31-Jan-2020,0.00776795116783685,0.179728327745872,12.6520681265207
USDRON,12-Apr-2002,31-Jan-2020,0.00762223387675344,0.144555414333454,13.8723404255319
USDSGD,15-Apr-2002,31-Jan-2020,0.00768217104979891,0.345122663750161,13.5409429280397
USDTHB,12-Apr-2002,31-Jan-2020,0.00815344726275357,1.05636606460981,20.6780821917808
USDTRY,12-Apr-2002,31-Jan-2020,0.00998992239750534,0.357729940523503,13.4217171717172
USDTWD,19-Apr-2002,31-Jan-2020,0.00834619725949528,1.07617427941648,19.4089347079038
USDZAR,12-Apr-2002,31-Jan-2020,0.00833016695404165,-0.0630990618140081,11.8364928909953
