code,start_time,end_time,volatility,sharpe_ratio,holding_period
Portfolio,11-Apr-2002,31-Jan-2020,0.0135103170479249,1.11218892257324,26.5758290114726
AUDUSD,15-Apr-2002,31-Jan-2020,0.00886283295523697,0.211674533006426,20.0306748466258
EURUSD,15-Apr-2002,31-Jan-2020,0.00899866940102588,0.312814667939903,19.1401869158878
GBPUSD,15-Apr-2002,31-Jan-2020,0.00946206089286928,0.0222565713799086,16.7177419354839
NZDUSD,15-Apr-2002,31-Jan-2020,0.00834301827214171,0.262055534156341,22.7864406779661
USDCAD,15-Apr-2002,31-Jan-2020,0.00855022308151866,0.106435857040787,19.415873015873
USDCHF,15-Apr-2002,31-Jan-2020,0.00972512170781904,-0.0501715135414638,18.0658682634731
USDJPY,15-Apr-2002,31-Jan-2020,0.00938510108012593,0.18235757630797,18.84375
USDNOK,15-Apr-2002,31-Jan-2020,0.00824838582665469,0.0929568647631474,18.9492537313433
USDSEK,15-Apr-2002,31-Jan-2020,0.00907801499809121,0.298818423618309,18.9169230769231
USDBRL,12-Apr-2002,31-Jan-2020,0.0124833063151358,0.522293943664273,20.3137254901961
USDCLP,12-Apr-2002,31-Jan-2020,0.0108876504525998,0.54574895099049,19.1174603174603
USDCOP,11-Apr-2002,31-Jan-2020,0.0109701481412061,0.771599519483483,21.7113402061856
USDCZK,12-Apr-2002,31-Jan-2020,0.00769751210930609,0.122913006043572,20.361963190184
USDHUF,12-Apr-2002,31-Jan-2020,0.00857939435351239,0.116971468426096,19.7180327868852
USDILS,11-Apr-2002,31-Jan-2020,0.00777446593591336,0.378961184907294,23.5418181818182
USDINR,15-Apr-2002,31-Jan-2020,0.00902691054435433,0.645093680312572,24.8527131782946
USDKRW,11-Apr-2002,31-Jan-2020,0.0113104717301471,0.233127377219528,17.7032640949555
USDMXN,12-Apr-2002,31-Jan-2020,0.0103577144493882,0.229887426832403,19.7880794701987
USDMYR,15-Apr-2002,31-Jan-2020,0.0114037839505253,0.911138550029103,21.4370078740157
USDPHP,12-Apr-2002,31-Jan-2020,0.00708723957528316,0.254304134585187,25.30859375
USDPLN,15-Apr-2002,31-Jan-2020,0.00838433363167899,0.03522531955697,20.0868167202572
USDRON,12-Apr-2002,31-Jan-2020,0.00880313338430187,0.170540509884483,20.3466666666667
USDSGD,15-Apr-2002,31-Jan-2020,0.0088018186828881,0.443875995402094,27.3639846743295
USDTHB,12-Apr-2002,31-Jan-2020,0.0102472707847371,0.820086279576895,29.6447368421053
USDTRY,12-Apr-2002,31-Jan-2020,0.0112194252530157,0.38107048119432,20.3441558441558
USDTWD,19-Apr-2002,31-Jan-2020,0.0094487929566793,0.819875320006956,28.5021834061135
USDZAR,12-Apr-2002,31-Jan-2020,0.0087848232061279,-0.220493481018932,17.2797619047619
