code,start_time,end_time,annualized_rate_of_return,n_of_transacqtions_of_rule_1,trading_interval_1,odds_1,n_of_transactions_of_rule_2,trading_interval_2,odds_2,volatility,sharpe_ratio,holding_period
AUDUSD,15-Apr-2002,31-Jan-2020,1.79756629674157,171,27.1637426900585,35.672514619883,68,68.3088235294118,32.3529411764706,0.00764584050049407,0.207877533142335,11.6050420168067
EURUSD,15-Apr-2002,31-Jan-2020,4.45308527418795,162,28.6728395061728,35.8024691358025,66,70.3787878787879,34.8484848484849,0.00782815954736052,0.413907514514148,11.4944320712695
GBPUSD,15-Apr-2002,31-Jan-2020,-1.90653042911006,187,24.8395721925134,32.0855614973262,76,61.1184210526316,27.6315789473684,0.00775184731566503,-0.0954713583365297,9.89980732177264
NZDUSD,15-Apr-2002,31-Jan-2020,2.34530284967336,156,29.775641025641,40.3846153846154,65,71.4615384615385,36.9230769230769,0.00738670507187548,0.257004444324854,12.9134396355353
USDCAD,15-Apr-2002,31-Jan-2020,0.0456239450680629,171,27.1637426900585,36.8421052631579,68,68.3088235294118,32.3529411764706,0.00719620059910392,0.0608999574418595,10.7178947368421
USDCHF,15-Apr-2002,31-Jan-2020,-1.85741645197489,164,28.3231707317073,37.8048780487805,70,66.3571428571429,32.8571428571429,0.0102817519686102,-0.0131470523547514,10.6794871794872
USDJPY,15-Apr-2002,31-Jan-2020,-0.303397474645783,172,27.0058139534884,34.8837209302326,65,71.4615384615385,33.8461538461538,0.00765856986861651,0.0353729304671332,10.4216101694915
USDNOK,15-Apr-2002,31-Jan-2020,2.07715107413886,160,29.03125,38.125,70,66.3571428571429,34.2857142857143,0.007591403618726,0.23134496953496,11.7274725274725
USDSEK,15-Apr-2002,31-Jan-2020,2.03075265668695,172,27.0058139534884,37.7906976744186,67,69.3283582089552,35.8208955223881,0.00753981570734011,0.228254358111792,11.1115789473684
USDBRL,12-Apr-2002,31-Jan-2020,6.71392389384438,159,29.2138364779874,37.1069182389937,65,71.4615384615385,33.8461538461538,0.0111351982118546,0.457061359241368,11.4391891891892
USDCLP,12-Apr-2002,31-Jan-2020,9.67121678703762,171,27.1637426900585,40.3508771929825,61,76.1475409836066,42.6229508196721,0.00927690712289749,0.702998479656099,11.3472527472527
USDCOP,11-Apr-2002,31-Jan-2020,12.3288292776031,153,30.359477124183,47.7124183006536,65,71.4615384615385,41.5384615384615,0.00952608312669632,0.847502320304033,12.4549653579677
USDCZK,12-Apr-2002,31-Jan-2020,4.46051276102613,157,29.5859872611465,38.8535031847134,69,67.3188405797101,39.1304347826087,0.00758883348022734,0.423748606268045,12.046357615894
USDHUF,12-Apr-2002,31-Jan-2020,0.0659133086467811,161,28.8509316770186,33.5403726708075,61,76.1475409836066,39.344262295082,0.0073300563296586,0.0635296273163324,11.2731376975169
USDILS,11-Apr-2002,31-Jan-2020,4.28520712312073,142,32.7112676056338,45.0704225352113,59,78.728813559322,45.7627118644068,0.00674829838458402,0.446630439921825,13.3457711442786
USDINR,15-Apr-2002,31-Jan-2020,8.68547948899479,130,35.7307692307692,44.6153846153846,53,87.6415094339623,49.0566037735849,0.0079406151813399,0.726088913484666,14.9803370786517
USDKRW,11-Apr-2002,31-Jan-2020,4.72381136882341,164,28.3231707317073,43.9024390243902,69,67.3188405797101,27.536231884058,0.00977451030679435,0.375882461589207,10.8315334773218
USDMXN,12-Apr-2002,31-Jan-2020,2.52372117777837,154,30.1623376623377,41.5584415584416,60,77.4166666666667,35,0.00889916451977229,0.247212915551045,11.7822014051522
USDMYR,15-Apr-2002,31-Jan-2020,8.13901806855122,144,32.2569444444444,45.1388888888889,53,87.6415094339623,45.2830188679245,0.0092100086917321,0.612820201335841,11.8516624040921
USDPHP,12-Apr-2002,31-Jan-2020,1.28834880610753,128,36.2890625,35.9375,55,84.4545454545455,41.8181818181818,0.00613790717848782,0.180479585417466,15.1629834254144
USDPLN,15-Apr-2002,31-Jan-2020,1.82561932425707,165,28.1515151515152,35.7575757575758,66,70.3787878787879,31.8181818181818,0.00763104683132868,0.210214512682128,11.2745098039216
USDRON,12-Apr-2002,31-Jan-2020,1.10354166289421,144,32.2569444444444,33.3333333333333,65,71.4615384615385,32.3076923076923,0.00716990502015252,0.153561619308564,12.8329238329238
USDSGD,15-Apr-2002,31-Jan-2020,5.16950661172411,154,30.1623376623377,42.8571428571429,58,80.0862068965517,36.2068965517241,0.00742868151655286,0.487965868779839,13.7139479905437
USDTHB,12-Apr-2002,31-Jan-2020,17.1773180889339,114,40.7456140350877,51.7543859649123,52,89.3269230769231,53.8461538461538,0.00966337147200985,1.11413530429697,18.4268292682927
USDTRY,12-Apr-2002,31-Jan-2020,4.55114318979379,150,30.9666666666667,43.3333333333333,67,69.3283582089552,32.8358208955224,0.00961645528035133,0.367137974699238,11.9379310344828
USDTWD,19-Apr-2002,31-Jan-2020,10.7527600385555,115,40.3913043478261,42.6086956521739,49,94.7959183673469,59.1836734693878,0.00795507191328929,0.874844446478912,17.0492307692308
USDZAR,12-Apr-2002,31-Jan-2020,-1.98180046871879,163,28.4969325153374,32.5153374233129,68,68.3088235294118,27.9411764705882,0.00792889284286674,-0.0977339578296077,11.0847826086957
