code,start_time,end_time,annualized_rate_of_return,n_of_transacqtions_of_rule_1,trading_interval_1,odds_1,n_of_transactions_of_rule_2,trading_interval_2,odds_2,volatility,sharpe_ratio,holding_period
AUDUSD,15-Apr-2002,31-Jan-2020,3.49439801362033,127,36.5748031496063,37.7952755905512,68,68.3088235294118,32.3529411764706,0.00814986159726318,0.33105983544275,15.3
EURUSD,15-Apr-2002,31-Jan-2020,3.99941726323705,127,36.5748031496063,35.4330708661417,66,70.3787878787879,34.8484848484849,0.00843236082553738,0.360854060049391,14.9081364829396
GBPUSD,15-Apr-2002,31-Jan-2020,-1.24657270671041,146,31.8150684931507,28.0821917808219,76,61.1184210526316,27.6315789473684,0.00888097898611034,-0.0189138923430078,13.2232346241458
NZDUSD,15-Apr-2002,31-Jan-2020,3.16945126224653,124,37.4596774193548,37.0967741935484,65,71.4615384615385,36.9230769230769,0.00806664063570775,0.308515694240971,16.1405835543767
USDCAD,15-Apr-2002,31-Jan-2020,0.131332596789502,129,36.0077519379845,31.0077519379845,68,68.3088235294118,32.3529411764706,0.00794851741932653,0.0732856891801406,14.5398457583548
USDCHF,15-Apr-2002,31-Jan-2020,-2.76623707272471,134,34.6641791044776,33.5820895522388,70,66.3571428571429,32.8571428571429,0.0107876744881386,-0.0601397274086719,13.703431372549
USDJPY,15-Apr-2002,31-Jan-2020,2.07850962379845,137,33.9051094890511,32.8467153284672,65,71.4615384615385,33.8461538461538,0.00897421147577225,0.215845105525367,13.5024875621891
USDNOK,15-Apr-2002,31-Jan-2020,4.21753762568695,122,38.0737704918033,37.7049180327869,70,66.3571428571429,34.2857142857143,0.00894264940748642,0.36286693689821,15.503937007874
USDSEK,15-Apr-2002,31-Jan-2020,1.81993743022641,133,34.9248120300752,34.5864661654135,67,69.3283582089552,35.8208955223881,0.0080246626294289,0.205590863855124,14.6574307304786
USDBRL,12-Apr-2002,31-Jan-2020,7.83334899612729,124,37.4596774193548,34.6774193548387,65,71.4615384615385,33.8461538461538,0.0123539780890703,0.483878657492066,15.8467741935484
USDCLP,12-Apr-2002,31-Jan-2020,8.97159230423017,133,34.9248120300752,37.593984962406,61,76.1475409836066,42.6229508196721,0.0102233597367667,0.612481594360041,15.2758620689655
USDCOP,11-Apr-2002,31-Jan-2020,10.5516907583561,109,42.6146788990826,48.6238532110092,65,71.4615384615385,41.5384615384615,0.00936172327702803,0.7517624806446,17.6588921282799
USDCZK,12-Apr-2002,31-Jan-2020,2.60195258582054,120,38.7083333333333,40.8333333333333,69,67.3188405797101,39.1304347826087,0.00761922269380431,0.273445460142994,16.2620320855615
USDHUF,12-Apr-2002,31-Jan-2020,-0.279571697926095,132,35.1893939393939,31.0606060606061,61,76.1475409836066,39.344262295082,0.00778910325129479,0.0387497862472662,14.3707571801567
USDILS,11-Apr-2002,31-Jan-2020,4.4298106931618,120,38.7083333333333,43.3333333333333,59,78.728813559322,45.7627118644068,0.00747062377593361,0.426074971264065,17.1136363636364
USDINR,15-Apr-2002,31-Jan-2020,10.3769002537677,105,44.2380952380952,40,53,87.6415094339623,49.0566037735849,0.00945305770849815,0.735104566922132,19.6225165562914
USDKRW,11-Apr-2002,31-Jan-2020,4.29074957942091,123,37.7642276422764,34.9593495934959,69,67.3188405797101,27.536231884058,0.0119335635604815,0.316969554288215,14.9628647214854
USDMXN,12-Apr-2002,31-Jan-2020,1.24027459450835,129,36.0077519379845,35.6589147286822,60,77.4166666666667,35,0.00956076592832593,0.156873002802715,14.8059299191375
USDMYR,15-Apr-2002,31-Jan-2020,11.8657770511849,101,45.990099009901,38.6138613861386,53,87.6415094339623,45.2830188679245,0.0102099831986598,0.777955044615814,16.8622950819672
USDPHP,12-Apr-2002,31-Jan-2020,0.727867110438085,103,45.0970873786408,35.9223300970874,55,84.4545454545455,41.8181818181818,0.00647015768615223,0.122141957431915,19.0222929936306
USDPLN,15-Apr-2002,31-Jan-2020,1.32841345048114,127,36.5748031496063,34.6456692913386,66,70.3787878787879,31.8181818181818,0.0083042510871224,0.166085356620962,15.1968503937008
USDRON,12-Apr-2002,31-Jan-2020,1.39265467591554,113,41.1061946902655,31.858407079646,65,71.4615384615385,32.3076923076923,0.00803513772539318,0.172451977778799,16.4485714285714
USDSGD,15-Apr-2002,31-Jan-2020,4.83497014677512,121,38.3884297520661,41.3223140495868,58,80.0862068965517,36.2068965517241,0.00813742106666461,0.431472969091664,17.8543417366947
USDTHB,12-Apr-2002,31-Jan-2020,14.5132610153161,80,58.0625,55,52,89.3269230769231,53.8461538461538,0.00997418405802093,0.938411897778716,25.3828125
USDTRY,12-Apr-2002,31-Jan-2020,3.94822634314609,120,38.7083333333333,38.3333333333333,67,69.3283582089552,32.8358208955224,0.0102764151503749,0.318707481354537,15.5924932975871
USDTWD,19-Apr-2002,31-Jan-2020,13.4710937276953,86,54.0116279069767,46.5116279069767,49,94.7959183673469,59.1836734693878,0.00870481519423808,0.987018647979022,23.1962264150943
USDZAR,12-Apr-2002,31-Jan-2020,-1.87945161814997,131,35.4580152671756,30.5343511450382,68,68.3088235294118,27.9411764705882,0.00862712922570977,-0.0716704310031829,14
