code,start_time,end_time,annualized_rate_of_return,n_of_transacqtions_of_rule_1,trading_interval_1,odds_1,n_of_transactions_of_rule_2,trading_interval_2,odds_2,volatility,sharpe_ratio,holding_period
AUDUSD,15-Apr-2002,31-Jan-2020,2.64001142489652,147,31.5986394557823,38.0952380952381,68,68.3088235294118,32.3529411764706,0.00819543350017388,0.265939415013371,14.9432938643703
EURUSD,15-Apr-2002,31-Jan-2020,3.14814935082299,149,31.1744966442953,36.241610738255,66,70.3787878787879,34.8484848484849,0.00837057900895353,0.300440886138444,14.212396296287
GBPUSD,15-Apr-2002,31-Jan-2020,-0.569296994077328,164,28.3231707317073,28.6585365853659,76,61.1184210526316,27.6315789473684,0.00909965500775263,0.0324761425924693,13.1907766300987
NZDUSD,15-Apr-2002,31-Jan-2020,2.75109211601154,143,32.4825174825175,39.1608391608392,65,71.4615384615385,36.9230769230769,0.00820719506623828,0.27410776072315,15.7917802534141
USDCAD,15-Apr-2002,31-Jan-2020,0.429066345896301,145,32.0344827586207,31.7241379310345,68,68.3088235294118,32.3529411764706,0.00808693670774335,0.0974262004852606,14.529245494885
USDCHF,15-Apr-2002,31-Jan-2020,-1.60296658848753,153,30.359477124183,32.0261437908497,70,66.3571428571429,32.8571428571429,0.00964819212089469,-0.0241320306447097,13.4880865795828
USDJPY,15-Apr-2002,31-Jan-2020,1.69256293083122,154,30.1623376623377,32.4675324675325,65,71.4615384615385,33.8461538461538,0.00896355600239916,0.189214807306572,13.8498912438291
USDNOK,15-Apr-2002,31-Jan-2020,3.59965722178084,145,32.0344827586207,36.551724137931,70,66.3571428571429,34.2857142857143,0.00911790299254351,0.317374361998964,14.641858745901
USDSEK,15-Apr-2002,31-Jan-2020,1.5976074367813,150,30.9666666666667,34.6666666666667,67,69.3283582089552,35.8208955223881,0.00806457947297529,0.188045160560127,14.6127784654245
USDBRL,12-Apr-2002,31-Jan-2020,7.66635736112495,137,33.9051094890511,34.3065693430657,65,71.4615384615385,33.8461538461538,0.0122687173470024,0.477923650165438,15.9233388785595
USDCLP,12-Apr-2002,31-Jan-2020,9.12285182167356,159,29.2138364779874,37.1069182389937,61,76.1475409836066,42.6229508196721,0.0103119897437718,0.617146921864371,14.7462391884704
USDCOP,11-Apr-2002,31-Jan-2020,11.9334514838721,121,38.3884297520661,48.7603305785124,65,71.4615384615385,41.5384615384615,0.00962318011323892,0.817117840168772,17.3232452345407
USDCZK,12-Apr-2002,31-Jan-2020,1.1006768476608,142,32.7112676056338,33.8028169014084,69,67.3188405797101,39.1304347826087,0.00784122722939409,0.150244494407871,15.5229732026514
USDHUF,12-Apr-2002,31-Jan-2020,-0.84937940604668,152,30.5592105263158,28.9473684210526,61,76.1475409836066,39.344262295082,0.00792475077901057,-0.00552976597022307,14.1364358839292
USDILS,11-Apr-2002,31-Jan-2020,4.46431522913124,128,36.2890625,40.625,59,78.728813559322,45.7627118644068,0.00768830741505178,0.420231026388168,16.9963401506997
USDINR,15-Apr-2002,31-Jan-2020,9.25184161042603,115,40.3913043478261,40,53,87.6415094339623,49.0566037735849,0.00921495309091924,0.679961879799838,19.8891341686041
USDKRW,11-Apr-2002,31-Jan-2020,2.37650219157266,145,32.0344827586207,34.4827586206897,69,67.3188405797101,27.536231884058,0.0118131744459945,0.219077299888982,14.5867870612014
USDMXN,12-Apr-2002,31-Jan-2020,0.405797335003499,154,30.1623376623377,32.4675324675325,60,77.4166666666667,35,0.00980600050356278,0.103374050892649,14.2653367731246
USDMYR,15-Apr-2002,31-Jan-2020,14.356937166824,115,40.3913043478261,39.1304347826087,53,87.6415094339623,45.2830188679245,0.0105329676992723,0.891470117429869,16.6670697356632
USDPHP,12-Apr-2002,31-Jan-2020,1.32344373435553,111,41.8468468468468,36.9369369369369,55,84.4545454545455,41.8181818181818,0.0064307278790573,0.1802637673515,19.4958019375673
USDPLN,15-Apr-2002,31-Jan-2020,0.982682745213093,145,32.0344827586207,37.2413793103448,66,70.3787878787879,31.8181818181818,0.00826819186090967,0.14008257833569,15.1837808117338
USDRON,12-Apr-2002,31-Jan-2020,1.69095524045562,130,35.7307692307692,32.3076923076923,65,71.4615384615385,32.3076923076923,0.00825195143050493,0.193822547161509,16.534698132017
USDSGD,15-Apr-2002,31-Jan-2020,3.07387377346946,139,33.4172661870504,38.1294964028777,58,80.0862068965517,36.2068965517241,0.0080796885608184,0.301029877021374,17.2443685837699
USDTHB,12-Apr-2002,31-Jan-2020,14.9178552930249,93,49.9462365591398,53.763440860215,52,89.3269230769231,53.8461538461538,0.0106529671649024,0.909789513026638,24.5127072507763
USDTRY,12-Apr-2002,31-Jan-2020,4.43786068546583,132,35.1893939393939,39.3939393939394,67,69.3283582089552,32.8358208955224,0.0104300840921468,0.344905578356832,15.4022249758007
USDTWD,19-Apr-2002,31-Jan-2020,13.4179307916496,97,47.8865979381443,44.3298969072165,49,94.7959183673469,59.1836734693878,0.00875287658224683,0.978943823791452,22.6153392618041
USDZAR,12-Apr-2002,31-Jan-2020,-3.26057441219511,148,31.3851351351351,30.4054054054054,68,68.3088235294118,27.9411764705882,0.00794151763010209,-0.20143714036143,13.9828381095518
