code,start_time,end_time,annualized_rate_of_return,n_of_transacqtions_of_rule_1,trading_interval_1,odds_1,n_of_transactions_of_rule_2,trading_interval_2,odds_2,volatility,sharpe_ratio,holding_period
AUDUSD,15-Apr-2002,31-Jan-2020,2.79693878488854,127,36.5748031496063,37.7952755905512,85,54.6470588235294,38.8235294117647,0.00767513279850776,0.288070065114167,12.5303206937872
EURUSD,15-Apr-2002,31-Jan-2020,3.37052605162631,127,36.5748031496063,35.4330708661417,80,58.0625,36.25,0.00794521788161645,0.326768666673162,12.6093330047856
GBPUSD,15-Apr-2002,31-Jan-2020,-0.479431357841809,146,31.8150684931507,28.0821917808219,84,55.2976190476191,33.3333333333333,0.00854207369228912,0.0321821885225892,11.571421350681
NZDUSD,15-Apr-2002,31-Jan-2020,2.30560075214055,124,37.4596774193548,37.0967741935484,82,56.6463414634146,36.5853658536585,0.00761699169060076,0.249571436972802,13.148757898837
USDCAD,15-Apr-2002,31-Jan-2020,-0.183703339316921,129,36.0077519379845,31.0077519379845,84,55.2976190476191,35.7142857142857,0.00761602345306012,0.0449333565177234,12.0303506616856
USDCHF,15-Apr-2002,31-Jan-2020,-1.60845607030636,134,34.6641791044776,33.5820895522388,80,58.0625,36.25,0.00926361672816782,-0.0307824181233635,11.8904628632939
USDJPY,15-Apr-2002,31-Jan-2020,2.0387450329892,137,33.9051094890511,32.8467153284672,78,59.5512820512821,34.6153846153846,0.00859133593859846,0.216420965067943,11.2208396124865
USDNOK,15-Apr-2002,31-Jan-2020,4.58966548041899,122,38.0737704918033,37.7049180327869,80,58.0625,33.75,0.00862582241395032,0.397236990790305,12.974983853606
USDSEK,15-Apr-2002,31-Jan-2020,1.48360214656948,133,34.9248120300752,34.5864661654135,80,58.0625,42.5,0.00749512391312614,0.183511396905863,12.5314192363705
USDBRL,12-Apr-2002,31-Jan-2020,6.58095809372796,124,37.4596774193548,34.6774193548387,77,60.3246753246753,38.961038961039,0.0117443996781599,0.436172373075905,13.4055292073879
USDCLP,12-Apr-2002,31-Jan-2020,8.16275146840479,133,34.9248120300752,37.593984962406,74,62.7702702702703,44.5945945945946,0.009885018952203,0.580353133329852,12.6195586391678
USDCOP,11-Apr-2002,31-Jan-2020,11.3712335239693,109,42.6146788990826,48.6238532110092,78,59.5512820512821,42.3076923076923,0.00900230158616203,0.827902786539312,14.8895552021979
USDCZK,12-Apr-2002,31-Jan-2020,2.14861010550949,120,38.7083333333333,40.8333333333333,82,56.6463414634146,35.3658536585366,0.00727549774636254,0.242322259649627,13.807971980785
USDHUF,12-Apr-2002,31-Jan-2020,-1.20289115822546,132,35.1893939393939,31.0606060606061,80,58.0625,36.25,0.00744223652120146,-0.0441224555855563,11.5010695554589
USDILS,11-Apr-2002,31-Jan-2020,3.96920515293366,120,38.7083333333333,43.3333333333333,74,62.7702702702703,43.2432432432432,0.00709919018013813,0.402944110875917,14.0614051246768
USDINR,15-Apr-2002,31-Jan-2020,10.7969775693405,105,44.2380952380952,40,61,76.1475409836066,50.8196721311475,0.00925055403941984,0.773931132096178,16.763057050592
USDKRW,11-Apr-2002,31-Jan-2020,5.08240677728056,123,37.7642276422764,34.9593495934959,75,61.9333333333333,34.6666666666667,0.0115583478954289,0.362617724163069,13.2770392525822
USDMXN,12-Apr-2002,31-Jan-2020,-0.269796435628644,129,36.0077519379845,35.6589147286822,76,61.1184210526316,38.1578947368421,0.00889135396886077,0.0508146914470303,11.9580161941173
USDMYR,15-Apr-2002,31-Jan-2020,10.5297783108854,101,45.990099009901,38.6138613861386,69,67.3188405797101,43.4782608695652,0.00982394674822179,0.724917506185652,13.9528778572785
USDPHP,12-Apr-2002,31-Jan-2020,0.878228383769364,103,45.0970873786408,35.9223300970874,69,67.3188405797101,46.3768115942029,0.00622540554915844,0.138154182384361,15.3019375672766
USDPLN,15-Apr-2002,31-Jan-2020,1.46467354490682,127,36.5748031496063,34.6456692913386,79,58.7974683544304,36.7088607594937,0.00776795116783685,0.179728327745872,12.6493443228336
USDRON,12-Apr-2002,31-Jan-2020,1.02030216240867,113,41.1061946902655,31.858407079646,76,61.1184210526316,30.2631578947368,0.00762223387675344,0.144555414333454,13.8693539152143
USDSGD,15-Apr-2002,31-Jan-2020,3.51332116742902,121,38.3884297520661,41.3223140495868,80,58.0625,38.75,0.00768217104979891,0.345122663750161,13.5380277627161
USDTHB,12-Apr-2002,31-Jan-2020,13.6331227799552,80,58.0625,55,65,71.4615384615385,58.4615384615385,0.00815344726275357,1.05636606460981,20.6736305056254
USDTRY,12-Apr-2002,31-Jan-2020,4.51569273724732,120,38.7083333333333,38.3333333333333,78,59.5512820512821,33.3333333333333,0.00998992239750534,0.357729940523503,13.4188276739407
USDTWD,19-Apr-2002,31-Jan-2020,14.2606935692192,86,54.0116279069767,46.5116279069767,60,77.4166666666667,53.3333333333333,0.00834619725949528,1.07617427941648,19.4047562504855
USDZAR,12-Apr-2002,31-Jan-2020,-1.67391250638147,131,35.4580152671756,30.5343511450382,81,57.3456790123457,32.0987654320988,0.00833016695404165,-0.0630990618140081,11.8339446686291
