code,start_time,end_time,annualized_rate_of_return,n_of_transacqtions_of_rule_1,trading_interval_1,odds_1,n_of_transactions_of_rule_2,trading_interval_2,odds_2,volatility,sharpe_ratio,holding_period
AUDUSD,15-Apr-2002,31-Jan-2020,2.8660523479255,116,40.0431034482759,37.9310344827586,68,68.3088235294118,32.3529411764706,0.00796779937688884,0.287331882046308,15.4688912809473
EURUSD,15-Apr-2002,31-Jan-2020,3.95835428732798,115,40.3913043478261,33.9130434782609,66,70.3787878787879,34.8484848484849,0.0085183720011655,0.355604521148599,14.9432611167543
GBPUSD,15-Apr-2002,31-Jan-2020,-0.549436257370362,126,36.8650793650794,29.3650793650794,76,61.1184210526316,27.6315789473684,0.00865093929720623,0.0283406096312298,13.632507528171
NZDUSD,15-Apr-2002,31-Jan-2020,2.529633223637,105,44.2380952380952,37.1428571428571,65,71.4615384615385,36.9230769230769,0.00792055870755786,0.262193738654239,16.8560718474367
USDCAD,15-Apr-2002,31-Jan-2020,0.884336080383141,106,43.8207547169811,33.9622641509434,68,68.3088235294118,32.3529411764706,0.0078120034384593,0.133049345474112,15.0550672060305
USDCHF,15-Apr-2002,31-Jan-2020,-3.25929546320336,115,40.3913043478261,33.0434782608696,70,66.3571428571429,32.8571428571429,0.0106614715356416,-0.0930096407232216,13.8105396677625
USDJPY,15-Apr-2002,31-Jan-2020,0.54159171020256,119,39.0336134453782,33.6134453781513,65,71.4615384615385,33.8461538461538,0.00863615482818712,0.107755975139968,13.650906682123
USDNOK,15-Apr-2002,31-Jan-2020,1.78222439626368,110,42.2272727272727,37.2727272727273,70,66.3571428571429,34.2857142857143,0.00842567002103262,0.199224184031543,15.1900064223752
USDSEK,15-Apr-2002,31-Jan-2020,2.02750553149096,108,43.0092592592593,38.8888888888889,67,69.3283582089552,35.8208955223881,0.00757828223615452,0.227429213937639,15.4836224083868
USDBRL,12-Apr-2002,31-Jan-2020,6.72053820532821,108,43.0092592592593,37.962962962963,65,71.4615384615385,33.8461538461538,0.011721752765811,0.443798156753556,16.1372437041955
USDCLP,12-Apr-2002,31-Jan-2020,8.31336201454535,109,42.6146788990826,37.6146788990826,61,76.1475409836066,42.6229508196721,0.00964728263627681,0.599769216453554,15.8222810361343
USDCOP,11-Apr-2002,31-Jan-2020,10.8671725517071,99,46.9191919191919,43.4343434343434,65,71.4615384615385,41.5384615384615,0.0100378718138852,0.729285614936512,17.5803413809011
USDCZK,12-Apr-2002,31-Jan-2020,2.46894733734633,107,43.411214953271,37.3831775700935,69,67.3188405797101,39.1304347826087,0.0076500040252266,0.262134484782616,16.2679255728125
USDHUF,12-Apr-2002,31-Jan-2020,0.0569481660132043,117,39.7008547008547,33.3333333333333,61,76.1475409836066,39.344262295082,0.00763251460485753,0.0649610444212656,14.591758782937
USDILS,11-Apr-2002,31-Jan-2020,4.08877250965745,105,44.2380952380952,45.7142857142857,59,78.728813559322,45.7627118644068,0.00728710323093409,0.405513731073233,17.9138640977777
USDINR,15-Apr-2002,31-Jan-2020,10.5062332569455,87,53.3908045977011,42.5287356321839,53,87.6415094339623,49.0566037735849,0.00912849453916292,0.764213804363934,20.3265054137909
USDKRW,11-Apr-2002,31-Jan-2020,4.12864879097474,108,43.0092592592593,34.2592592592593,69,67.3188405797101,27.536231884058,0.0118258978499175,0.309831778726718,14.7188935941842
USDMXN,12-Apr-2002,31-Jan-2020,1.64746694312061,109,42.6146788990826,38.5321100917431,60,77.4166666666667,35,0.00922843514105791,0.184665920559839,15.5012492469954
USDMYR,15-Apr-2002,31-Jan-2020,12.4821128168229,90,51.6111111111111,40,53,87.6415094339623,45.2830188679245,0.0100876753009937,0.819584003221158,17.2401039150726
USDPHP,12-Apr-2002,31-Jan-2020,1.13843219872201,90,51.6111111111111,37.7777777777778,55,84.4545454545455,41.8181818181818,0.00634057183965429,0.163111708519273,19.8533638320775
USDPLN,15-Apr-2002,31-Jan-2020,1.81631941556419,111,41.8468468468468,35.1351351351351,66,70.3787878787879,31.8181818181818,0.00808917737690218,0.204614322829639,15.837169466935
USDRON,12-Apr-2002,31-Jan-2020,1.52433806212964,98,47.3979591836735,32.6530612244898,65,71.4615384615385,32.3076923076923,0.00785728919770791,0.183947500963617,16.5846640916862
USDSGD,15-Apr-2002,31-Jan-2020,5.39901605401225,105,44.2380952380952,37.1428571428571,58,80.0862068965517,36.2068965517241,0.00841973140504217,0.461691949945026,18.5997100647522
USDTHB,12-Apr-2002,31-Jan-2020,14.3296334780863,78,59.5512820512821,56.4102564102564,52,89.3269230769231,53.8461538461538,0.00996980149149265,0.928567292829596,24.7290500538213
USDTRY,12-Apr-2002,31-Jan-2020,6.55996629924973,105,44.2380952380952,39.0476190476191,67,69.3283582089552,32.8358208955224,0.011254280023384,0.444126421458753,15.8400673936444
USDTWD,19-Apr-2002,31-Jan-2020,12.6383542110366,79,58.7974683544304,48.1012658227848,49,94.7959183673469,59.1836734693878,0.00849401543642563,0.953250029607407,23.1114892292529
USDZAR,12-Apr-2002,31-Jan-2020,-3.15797501261863,118,39.364406779661,31.3559322033898,68,68.3088235294118,27.9411764705882,0.00829224008889214,-0.179988256230959,13.8142296607521
